Date and time:,2020-12-01 16:15:47
Notes:

Chronoamperometry: CA I vs t
Date and time measurement:,2020-11-30 12:20:56,
s,µA
0.00000E+000,5.16164E-004
1.00000E-002,3.52974E-004
2.00000E-002,3.42412E-004
3.00000E-002,1.76347E-004
4.00000E-002,2.64848E-004
5.00000E-002,1.64284E-004
6.00000E-002,1.56721E-004
7.00000E-002,1.95597E-004
8.00000E-002,8.59702E-005
9.00000E-002,1.81097E-004
1.00000E-001,1.12970E-004
1.10000E-001,1.06220E-004
1.20000E-001,1.72534E-004
1.30000E-001,5.72195E-005
1.40000E-001,1.64284E-004
1.50000E-001,8.91576E-005
1.60000E-001,8.25324E-005
1.70000E-001,1.57909E-004
1.80000E-001,3.19693E-005
1.90000E-001,1.52034E-004
2.00000E-001,7.18448E-005
2.10000E-001,7.99699E-005
2.20000E-001,1.40221E-004
2.30000E-001,2.72191E-005
2.40000E-001,1.36346E-004
2.50000E-001,6.53448E-005
2.60000E-001,7.35948E-005
2.70000E-001,1.33096E-004
2.80000E-001,2.28441E-005
2.90000E-001,1.29408E-004
3.00000E-001,6.79698E-005
3.10000E-001,6.80323E-005
3.20000E-001,1.32346E-004
3.30000E-001,1.05939E-005
3.40000E-001,1.29908E-004
3.50000E-001,5.50320E-005
3.60000E-001,5.60322E-005
3.70000E-001,1.26283E-004
3.80000E-001,1.25940E-005
3.90000E-001,1.29221E-004
4.00000E-001,5.62196E-005
4.10000E-001,6.24073E-005
4.20000E-001,1.23596E-004
4.30000E-001,1.64690E-005
4.40000E-001,1.24283E-004
4.50000E-001,4.75945E-005
4.60000E-001,5.72822E-005
4.70000E-001,1.12908E-004
4.80000E-001,8.96883E-006
4.90000E-001,1.20846E-004
5.00000E-001,5.30946E-005
5.10000E-001,5.98447E-005
5.20000E-001,1.23658E-004
5.30000E-001,8.84390E-006
5.40000E-001,1.20283E-004
5.50000E-001,4.52819E-005
5.60000E-001,5.20945E-005
5.70000E-001,1.19471E-004
5.80000E-001,4.21882E-006
5.90000E-001,1.26471E-004
6.00000E-001,4.45318E-005
6.10000E-001,5.67820E-005
6.20000E-001,1.13783E-004
6.30000E-001,3.03125E-006
6.40000E-001,1.18971E-004
6.50000E-001,4.25944E-005
6.60000E-001,5.99072E-005
6.70000E-001,1.10345E-004
6.80000E-001,3.78132E-006
6.90000E-001,1.16533E-004
7.00000E-001,4.47819E-005
7.10000E-001,5.87821E-005
7.20000E-001,1.20033E-004
7.30000E-001,3.09372E-006
7.40000E-001,1.12470E-004
7.50000E-001,3.09067E-005
7.60000E-001,4.60944E-005
7.70000E-001,1.14533E-004
7.80000E-001,4.40621E-006
7.90000E-001,1.19471E-004
8.00000E-001,4.15943E-005
8.10000E-001,5.43447E-005
8.20000E-001,1.10533E-004
8.30000E-001,-2.18868E-007
8.40000E-001,1.17908E-004
8.50000E-001,4.07820E-005
8.60000E-001,5.26571E-005
8.70000E-001,1.05783E-004
8.80000E-001,-7.96890E-006
8.90000E-001,1.16658E-004
9.00000E-001,4.05319E-005
9.10000E-001,5.77197E-005
9.20000E-001,1.05283E-004
9.30000E-001,2.21872E-006
9.40000E-001,1.05845E-004
9.50000E-001,3.89068E-005
9.60000E-001,4.79069E-005
9.70000E-001,1.12033E-004
9.80000E-001,1.04065E-005
9.90000E-001,1.18533E-004
1.00000E+000,3.30942E-005
1.01000E+000,4.13444E-005
1.02000E+000,1.08095E-004
1.03000E+000,-3.53122E-006
1.04000E+000,1.13345E-004
1.05000E+000,3.59693E-005
1.06000E+000,5.22821E-005
1.07000E+000,1.02845E-004
1.08000E+000,1.21880E-006
1.09000E+000,1.18283E-004
1.10000E+000,3.81567E-005
1.11000E+000,6.11572E-005
1.12000E+000,1.05283E-004
1.13000E+000,-3.90625E-006
1.14000E+000,9.71577E-005
1.15000E+000,3.83444E-005
1.16000E+000,5.17821E-005
1.17000E+000,1.12720E-004
1.18000E+000,1.65629E-006
1.19000E+000,1.14595E-004
1.20000E+000,3.04692E-005
1.21000E+000,5.10945E-005
1.22000E+000,1.11845E-004
1.23000E+000,-3.84378E-006
1.24000E+000,1.20908E-004
1.25000E+000,3.02818E-005
1.26000E+000,5.34070E-005
1.27000E+000,1.04783E-004
1.28000E+000,1.46866E-006
1.29000E+000,1.17908E-004
1.30000E+000,3.22816E-005
1.31000E+000,5.37195E-005
1.32000E+000,9.98452E-005
1.33000E+000,-2.78139E-006
1.34000E+000,1.08908E-004
1.35000E+000,3.32193E-005
1.36000E+000,5.34070E-005
1.37000E+000,1.06533E-004
1.38000E+000,1.90616E-006
1.39000E+000,1.13033E-004
1.40000E+000,3.15943E-005
1.41000E+000,5.17194E-005
1.42000E+000,1.02033E-004
1.43000E+000,-1.16565E-005
1.44000E+000,1.15158E-004
1.45000E+000,2.54691E-005
1.46000E+000,5.64697E-005
1.47000E+000,1.01533E-004
1.48000E+000,-1.28126E-006
1.49000E+000,1.14346E-004
1.50000E+000,3.31566E-005
1.51000E+000,5.05321E-005
1.52000E+000,9.61578E-005
1.53000E+000,4.84371E-006
1.54000E+000,1.06033E-004
1.55000E+000,3.35317E-005
1.56000E+000,4.37820E-005
1.57000E+000,1.04095E-004
1.58000E+000,8.43763E-007
1.59000E+000,1.13783E-004
1.60000E+000,2.77193E-005
1.61000E+000,4.62194E-005
1.62000E+000,1.02033E-004
1.63000E+000,-4.34375E-006
1.64000E+000,1.17846E-004
1.65000E+000,2.66566E-005
1.66000E+000,6.79073E-005
1.67000E+000,1.01408E-004
1.68000E+000,-4.15635E-006
1.69000E+000,1.07970E-004
1.70000E+000,2.66566E-005
1.71000E+000,5.22196E-005
1.72000E+000,9.34701E-005
1.73000E+000,-3.40629E-006
1.74000E+000,1.10096E-004
1.75000E+000,3.33443E-005
1.76000E+000,6.00946E-005
1.77000E+000,1.04970E-004
1.78000E+000,-6.09398E-006
1.79000E+000,1.18033E-004
1.80000E+000,2.69692E-005
1.81000E+000,5.01571E-005
1.82000E+000,9.29077E-005
1.83000E+000,-9.36985E-008
1.84000E+000,1.11533E-004
1.85000E+000,2.37815E-005
1.86000E+000,5.76570E-005
1.87000E+000,1.00783E-004
1.88000E+000,-4.71878E-006
1.89000E+000,1.15283E-004
1.90000E+000,2.10316E-005
1.91000E+000,5.20945E-005
1.92000E+000,9.67827E-005
1.93000E+000,-2.96879E-006
1.94000E+000,1.14721E-004
1.95000E+000,2.51567E-005
1.96000E+000,5.64072E-005
1.97000E+000,9.87203E-005
1.98000E+000,-3.28136E-006
1.99000E+000,1.06408E-004
2.00000E+000,2.62191E-005
2.01000E+000,5.27196E-005
2.02000E+000,1.01845E-004
2.03000E+000,-6.15644E-006
2.04000E+000,1.14220E-004
2.05000E+000,3.04067E-005
2.06000E+000,5.97820E-005
2.07000E+000,9.80327E-005
2.08000E+000,-2.71893E-006
2.09000E+000,1.11908E-004
2.10000E+000,1.98441E-005
2.11000E+000,5.11570E-005
2.12000E+000,9.72202E-005
2.13000E+000,6.56128E-007
2.14000E+000,1.17970E-004
2.15000E+000,2.71566E-005
2.16000E+000,5.45321E-005
2.17000E+000,9.44076E-005
2.18000E+000,-2.90632E-006
2.19000E+000,1.10595E-004
2.20000E+000,2.82817E-005
2.21000E+000,5.70321E-005
2.22000E+000,9.48453E-005
2.23000E+000,-6.21891E-006
2.24000E+000,1.08346E-004
2.25000E+000,2.72818E-005
2.26000E+000,5.57821E-005
2.27000E+000,9.80952E-005
2.28000E+000,-1.16565E-005
2.29000E+000,1.13720E-004
