Date and time:,2020-12-01 16:14:35
Notes:

Chronoamperometry: CA I vs t
Date and time measurement:,2020-11-30 12:20:11,
s,µA
0.00000E+000,2.85973E-004
1.00000E-002,1.13408E-004
2.00000E-002,2.04597E-004
3.00000E-002,9.52201E-005
4.00000E-002,1.14346E-004
5.00000E-002,1.45534E-004
6.00000E-002,3.96569E-005
7.00000E-002,1.46471E-004
8.00000E-002,5.22821E-005
9.00000E-002,7.97200E-005
1.00000E-001,1.18346E-004
1.10000E-001,2.32191E-005
1.20000E-001,1.34533E-004
1.30000E-001,4.75945E-005
1.40000E-001,7.30324E-005
1.50000E-001,1.14721E-004
1.60000E-001,1.07813E-005
1.70000E-001,1.24846E-004
1.80000E-001,3.90317E-005
1.90000E-001,6.72822E-005
2.00000E-001,1.10783E-004
2.10000E-001,6.15644E-006
2.20000E-001,1.27283E-004
2.30000E-001,3.80943E-005
2.40000E-001,6.63447E-005
2.50000E-001,1.04345E-004
2.60000E-001,2.81334E-007
2.70000E-001,1.19471E-004
2.80000E-001,2.93441E-005
2.90000E-001,6.19073E-005
3.00000E-001,1.00095E-004
3.10000E-001,4.09389E-006
3.20000E-001,1.23096E-004
3.30000E-001,3.64068E-005
3.40000E-001,5.82197E-005
3.50000E-001,1.09095E-004
3.60000E-001,1.59383E-006
3.70000E-001,1.09845E-004
3.80000E-001,2.64692E-005
3.90000E-001,5.84071E-005
4.00000E-001,1.04658E-004
4.10000E-001,5.21874E-006
4.20000E-001,1.15721E-004
4.30000E-001,3.24693E-005
4.40000E-001,5.80947E-005
4.50000E-001,1.02970E-004
4.60000E-001,-6.84381E-006
4.70000E-001,1.17533E-004
4.80000E-001,3.22816E-005
4.90000E-001,5.52197E-005
5.00000E-001,1.02658E-004
5.10000E-001,-6.96898E-006
5.20000E-001,1.18470E-004
5.30000E-001,3.41568E-005
5.40000E-001,5.70321E-005
5.50000E-001,9.80327E-005
5.60000E-001,-3.53122E-006
5.70000E-001,1.07470E-004
5.80000E-001,2.96567E-005
5.90000E-001,5.50945E-005
6.00000E-001,1.07033E-004
6.10000E-001,8.21877E-006
6.20000E-001,1.13846E-004
6.30000E-001,3.19693E-005
6.40000E-001,4.60944E-005
6.50000E-001,1.04845E-004
6.60000E-001,-6.40631E-006
6.70000E-001,1.15158E-004
6.80000E-001,2.54691E-005
6.90000E-001,5.29070E-005
7.00000E-001,9.85951E-005
7.10000E-001,-1.28126E-006
7.20000E-001,1.18908E-004
7.30000E-001,3.24068E-005
7.40000E-001,6.12197E-005
7.50000E-001,9.54077E-005
7.60000E-001,-5.90634E-006
7.70000E-001,9.49078E-005
7.80000E-001,3.53444E-005
7.90000E-001,5.35946E-005
8.00000E-001,1.04908E-004
8.10000E-001,2.81334E-007
8.20000E-001,1.11095E-004
8.30000E-001,2.80941E-005
8.40000E-001,4.87194E-005
8.50000E-001,1.03033E-004
8.60000E-001,-6.34384E-006
8.70000E-001,1.17658E-004
8.80000E-001,2.64065E-005
8.90000E-001,4.98445E-005
9.00000E-001,1.01283E-004
9.10000E-001,-4.21882E-006
9.20000E-001,1.14470E-004
9.30000E-001,2.92816E-005
9.40000E-001,5.14696E-005
9.50000E-001,9.13451E-005
9.60000E-001,-4.53138E-006
9.70000E-001,1.06658E-004
9.80000E-001,3.50318E-005
9.90000E-001,5.53446E-005
1.00000E+000,1.07283E-004
1.01000E+000,-4.78125E-006
1.02000E+000,1.07783E-004
1.03000E+000,3.22192E-005
1.04000E+000,4.68445E-005
1.05000E+000,1.04158E-004
1.06000E+000,-7.65634E-006
1.07000E+000,1.07783E-004
1.08000E+000,2.87817E-005
1.09000E+000,4.90944E-005
1.10000E+000,1.05345E-004
1.11000E+000,-1.46890E-006
1.12000E+000,1.14033E-004
1.13000E+000,2.98443E-005
1.14000E+000,4.92194E-005
1.15000E+000,9.39076E-005
1.16000E+000,3.34382E-006
1.17000E+000,1.10096E-004
1.18000E+000,3.67818E-005
1.19000E+000,4.19068E-005
1.20000E+000,1.03845E-004
1.21000E+000,-6.34384E-006
1.22000E+000,1.06283E-004
1.23000E+000,3.12192E-005
1.24000E+000,4.65319E-005
1.25000E+000,1.03470E-004
1.26000E+000,-7.03144E-006
1.27000E+000,1.07470E-004
1.28000E+000,3.32193E-005
1.29000E+000,5.52197E-005
1.30000E+000,1.05720E-004
1.31000E+000,-2.15626E-006
1.32000E+000,1.06345E-004
1.33000E+000,3.00941E-005
1.34000E+000,4.55320E-005
1.35000E+000,9.44703E-005
1.36000E+000,2.18630E-007
1.37000E+000,1.07470E-004
1.38000E+000,4.25320E-005
1.39000E+000,4.68445E-005
1.40000E+000,1.05408E-004
1.41000E+000,-9.96900E-006
1.42000E+000,1.11720E-004
1.43000E+000,3.59068E-005
1.44000E+000,4.52819E-005
1.45000E+000,9.72827E-005
1.46000E+000,-4.71878E-006
1.47000E+000,1.11408E-004
1.48000E+000,3.17817E-005
1.49000E+000,4.69694E-005
1.50000E+000,1.08220E-004
1.51000E+000,-6.03128E-006
1.52000E+000,1.11033E-004
1.53000E+000,2.46565E-005
1.54000E+000,4.54068E-005
1.55000E+000,1.06220E-004
1.56000E+000,-1.90640E-006
1.57000E+000,1.11970E-004
1.58000E+000,2.77193E-005
1.59000E+000,4.78444E-005
1.60000E+000,9.76577E-005
1.61000E+000,-2.71893E-006
1.62000E+000,9.47201E-005
1.63000E+000,4.51570E-005
1.64000E+000,3.50943E-005
1.65000E+000,1.11095E-004
1.66000E+000,-7.46894E-006
1.67000E+000,1.13658E-004
1.68000E+000,3.79694E-005
1.69000E+000,5.04694E-005
1.70000E+000,1.02845E-004
1.71000E+000,-1.04065E-005
1.72000E+000,1.06033E-004
1.73000E+000,2.84066E-005
1.74000E+000,4.75318E-005
1.75000E+000,1.01970E-004
1.76000E+000,3.43800E-007
1.77000E+000,1.07783E-004
1.78000E+000,3.81567E-005
1.79000E+000,4.03442E-005
1.80000E+000,1.03595E-004
1.81000E+000,-5.46885E-006
1.82000E+000,1.01720E-004
1.83000E+000,3.33443E-005
1.84000E+000,4.73444E-005
1.85000E+000,1.04658E-004
1.86000E+000,-3.43800E-007
1.87000E+000,1.07845E-004
1.88000E+000,3.90944E-005
1.89000E+000,4.19693E-005
1.90000E+000,1.03470E-004
1.91000E+000,-1.32189E-005
1.92000E+000,1.04970E-004
1.93000E+000,3.15943E-005
1.94000E+000,4.48444E-005
1.95000E+000,1.11408E-004
1.96000E+000,-4.21882E-006
1.97000E+000,1.16908E-004
1.98000E+000,3.67818E-005
1.99000E+000,4.19693E-005
2.00000E+000,9.19077E-005
2.01000E+000,-6.40631E-006
2.02000E+000,1.03783E-004
2.03000E+000,3.72193E-005
2.04000E+000,4.24693E-005
2.05000E+000,1.07033E-004
2.06000E+000,-4.09389E-006
2.07000E+000,1.12095E-004
2.08000E+000,3.92818E-005
2.09000E+000,3.75943E-005
2.10000E+000,1.11658E-004
2.11000E+000,-1.22814E-005
2.12000E+000,1.07033E-004
2.13000E+000,2.74067E-005
2.14000E+000,4.54695E-005
2.15000E+000,1.09470E-004
2.16000E+000,-3.21889E-006
2.17000E+000,1.03158E-004
2.18000E+000,3.57194E-005
2.19000E+000,4.47195E-005
2.20000E+000,1.02033E-004
2.21000E+000,-3.53122E-006
2.22000E+000,1.03595E-004
2.23000E+000,4.85945E-005
2.24000E+000,4.22819E-005
2.25000E+000,1.12283E-004
2.26000E+000,-1.14689E-005
2.27000E+000,1.05658E-004
2.28000E+000,3.72818E-005
2.29000E+000,3.09067E-005
