Created by CETR Data Viewer ver.2.20.107 01/30/21 16:15:51
Created by CETR UMT ver.1.138.259 23 Jan 2021 13:37:34
Total number of runs - 1
Total number of steps = 1
Indenter tip ID = 0
C:\Users\caiot\OneDrive\Documentos\Python\Results\CSV\2021-01-23\preload_007.tst

Run # 1
Script file C:\TRIB\Scripts\Reciprocating Ambient\Caio V\reciprocating_caio_final.cts
Run date 23 Jan 2021 13:37:34
Step No. 1

Step Type Code: 0
Radius       = 4.2378
Velocity     = 0
Set Force    = -8
Duration     = 5.12
Data Count   = 513
Started at: 12:33:53.064 23 Jan 2021

T,Fx,Fz,LV,Z,Ff,COF
1.7400,0.253,-7.934,-0.008,-0.0070,0.253,0.032
1.7500,0.263,-7.935,0.180,-0.0070,0.263,0.033
1.7600,0.270,-7.921,0.192,-0.0066,0.270,0.034
1.7700,0.259,-7.917,0.011,-0.0065,0.259,0.033
1.7800,0.255,-7.927,0.168,-0.0065,0.255,0.032
1.7900,0.260,-7.936,-0.007,-0.0065,0.260,0.033
1.8000,0.261,-7.939,0.172,-0.0065,0.261,0.033
1.8100,0.264,-7.923,0.177,-0.0065,0.264,0.033
1.8200,0.263,-7.919,0.011,-0.0065,0.263,0.033
1.8300,0.260,-7.928,0.168,-0.0065,0.260,0.033
1.8400,0.254,-7.940,-0.008,-0.0065,0.254,0.032
1.8500,0.263,-7.941,0.175,-0.0065,0.263,0.033
1.8600,0.268,-7.926,0.192,-0.0060,0.268,0.034
1.8700,0.257,-7.922,0.014,-0.0060,0.257,0.032
1.8800,0.256,-7.930,0.171,-0.0060,0.256,0.032
1.8900,0.257,-7.941,-0.008,-0.0060,0.257,0.032
1.9000,0.260,-7.943,0.173,-0.0060,0.260,0.033
1.9100,0.264,-7.928,0.197,-0.0060,0.264,0.033
1.9200,0.259,-7.922,0.016,-0.0060,0.259,0.033
1.9300,0.255,-7.932,0.171,-0.0060,0.255,0.032
1.9400,0.255,-7.943,-0.008,-0.0060,0.255,0.032
1.9500,0.262,-7.944,0.150,-0.0060,0.262,0.033
1.9600,0.264,-7.931,0.194,-0.0056,0.264,0.033
1.9700,0.258,-7.927,0.015,-0.0055,0.258,0.033
1.9800,0.256,-7.935,0.173,-0.0055,0.256,0.032
1.9900,0.256,-7.945,-0.008,-0.0055,0.256,0.032
2.0000,0.262,-7.946,0.155,-0.0055,0.262,0.033
2.0100,0.266,-7.933,0.187,-0.0055,0.266,0.033
2.0200,0.258,-7.928,0.016,-0.0055,0.258,0.033
2.0300,0.255,-7.937,0.189,-0.0055,0.255,0.032
2.0400,0.256,-7.947,-0.008,-0.0055,0.256,0.032
2.0500,0.258,-7.949,0.160,-0.0055,0.258,0.032
2.0600,0.264,-7.935,0.197,-0.0055,0.264,0.033
2.0700,0.259,-7.930,0.021,-0.0055,0.259,0.033
2.0800,0.253,-7.939,0.185,-0.0053,0.253,0.032
2.0900,0.252,-7.948,-0.007,-0.0050,0.252,0.032
2.1000,0.261,-7.950,0.161,-0.0050,0.261,0.033
2.1100,0.265,-7.936,0.184,-0.0050,0.265,0.033
2.1200,0.254,-7.932,0.021,-0.0050,0.254,0.032
2.1300,0.255,-7.940,0.187,-0.0050,0.255,0.032
2.1400,0.256,-7.950,-0.007,-0.0050,0.256,0.032
2.1500,0.255,-7.953,0.163,-0.0050,0.255,0.032
2.1600,0.264,-7.939,0.159,-0.0050,0.264,0.033
2.1700,0.259,-7.933,0.023,-0.0050,0.259,0.033
2.1800,0.252,-7.942,0.190,-0.0050,0.252,0.032
2.1900,0.251,-7.953,-0.007,-0.0050,0.251,0.032
2.2000,0.262,-7.954,0.163,-0.0050,0.262,0.033
2.2100,0.263,-7.940,0.169,-0.0046,0.263,0.033
2.2200,0.254,-7.934,0.025,-0.0045,0.254,0.032
2.2300,0.255,-7.943,0.189,-0.0045,0.255,0.032
2.2400,0.254,-7.954,-0.007,-0.0045,0.254,0.032
2.2500,0.257,-7.956,0.145,-0.0045,0.257,0.032
2.2600,0.265,-7.943,0.170,-0.0045,0.265,0.033
2.2700,0.260,-7.936,0.027,-0.0045,0.260,0.033
2.2800,0.252,-7.945,0.208,-0.0045,0.252,0.032
2.2900,0.253,-7.954,-0.007,-0.0045,0.253,0.032
2.3000,0.261,-7.957,0.149,-0.0045,0.261,0.033
2.3100,0.263,-7.944,0.163,-0.0045,0.263,0.033
2.3200,0.257,-7.937,0.029,-0.0045,0.257,0.032
2.3300,0.253,-7.946,0.217,-0.0045,0.253,0.032
2.3400,0.252,-7.956,-0.008,-0.0045,0.252,0.032
2.3500,0.257,-7.959,0.145,-0.0045,0.257,0.032
2.3600,0.265,-7.946,0.157,-0.0045,0.265,0.033
2.3700,0.258,-7.937,0.029,-0.0045,0.258,0.032
2.3800,0.253,-7.947,0.227,-0.0045,0.253,0.032
2.3900,0.252,-7.957,-0.007,-0.0045,0.252,0.032
2.4000,0.256,-7.960,0.150,-0.0045,0.256,0.032
2.4100,0.266,-7.946,0.149,-0.0041,0.266,0.033
2.4200,0.260,-7.938,0.030,-0.0040,0.260,0.033
2.4300,0.253,-7.948,0.199,-0.0040,0.253,0.032
2.4400,0.255,-7.957,-0.007,-0.0040,0.255,0.032
2.4500,0.261,-7.961,0.167,-0.0040,0.261,0.033
2.4600,0.263,-7.947,0.142,-0.0040,0.263,0.033
2.4700,0.258,-7.940,0.034,-0.0040,0.258,0.032
2.4800,0.258,-7.948,0.213,-0.0040,0.258,0.032
2.4900,0.252,-7.959,-0.008,-0.0040,0.252,0.032
2.5000,0.257,-7.961,0.166,-0.0040,0.257,0.032
2.5100,0.267,-7.949,0.134,-0.0040,0.267,0.034
2.5200,0.258,-7.941,0.040,-0.0040,0.258,0.033
2.5300,0.250,-7.950,0.212,-0.0040,0.250,0.031
2.5400,0.253,-7.959,-0.007,-0.0040,0.253,0.032
2.5500,0.261,-7.963,0.160,-0.0040,0.261,0.033
2.5600,0.261,-7.950,0.131,-0.0040,0.261,0.033
2.5700,0.258,-7.941,0.044,-0.0040,0.258,0.032
2.5800,0.255,-7.950,0.222,-0.0040,0.255,0.032
2.5900,0.250,-7.960,-0.008,-0.0040,0.250,0.031
2.6000,0.255,-7.964,0.158,-0.0040,0.255,0.032
2.6100,0.265,-7.951,0.126,-0.0036,0.265,0.033
2.6200,0.258,-7.942,0.042,-0.0035,0.258,0.033
2.6300,0.250,-7.952,0.219,-0.0035,0.250,0.031
2.6400,0.255,-7.961,-0.007,-0.0035,0.255,0.032
2.6500,0.259,-7.965,0.157,-0.0035,0.259,0.032
2.6600,0.263,-7.952,0.124,-0.0035,0.263,0.033
2.6700,0.259,-7.943,0.047,-0.0035,0.259,0.033
2.6800,0.255,-7.952,0.217,-0.0035,0.255,0.032
2.6900,0.252,-7.962,-0.007,-0.0035,0.252,0.032
2.7000,0.257,-7.966,0.158,-0.0035,0.257,0.032
2.7100,0.266,-7.954,0.109,-0.0035,0.266,0.033
2.7200,0.258,-7.944,0.055,-0.0035,0.258,0.033
2.7300,0.254,-7.954,0.201,-0.0035,0.254,0.032
2.7400,0.254,-7.963,-0.008,-0.0035,0.254,0.032
2.7500,0.258,-7.967,0.157,-0.0035,0.258,0.032
2.7600,0.269,-7.955,0.110,-0.0035,0.269,0.034
2.7700,0.260,-7.944,0.056,-0.0035,0.260,0.033
2.7800,0.254,-7.954,0.206,-0.0035,0.254,0.032
2.7900,0.256,-7.964,-0.008,-0.0035,0.256,0.032
2.8000,0.258,-7.968,0.179,-0.0035,0.258,0.032
2.8100,0.263,-7.956,0.102,-0.0035,0.263,0.033
2.8200,0.262,-7.945,0.062,-0.0035,0.262,0.033
2.8300,0.255,-7.955,0.205,-0.0033,0.255,0.032
2.8400,0.254,-7.964,-0.008,-0.0030,0.254,0.032
2.8500,0.259,-7.968,0.170,-0.0030,0.259,0.033
2.8600,0.269,-7.957,0.079,-0.0030,0.269,0.034
2.8700,0.261,-7.946,0.063,-0.0030,0.261,0.033
2.8800,0.253,-7.956,0.215,-0.0030,0.253,0.032
2.8900,0.260,-7.964,-0.008,-0.0030,0.260,0.033
2.9000,0.258,-7.969,0.185,-0.0030,0.258,0.032
2.9100,0.262,-7.958,0.078,-0.0030,0.262,0.033
2.9200,0.263,-7.947,0.069,-0.0030,0.263,0.033
2.9300,0.255,-7.956,0.220,-0.0030,0.255,0.032
2.9400,0.252,-7.965,-0.007,-0.0030,0.252,0.032
2.9500,0.258,-7.970,0.191,-0.0030,0.258,0.032
2.9600,0.267,-7.959,0.073,-0.0030,0.267,0.034
2.9700,0.257,-7.947,0.078,-0.0030,0.257,0.032
2.9800,0.252,-7.957,0.204,-0.0030,0.252,0.032
2.9900,0.257,-7.966,-0.007,-0.0030,0.257,0.032
3.0000,0.257,-7.971,0.182,-0.0030,0.257,0.032
3.0100,0.264,-7.960,0.065,-0.0030,0.264,0.033
3.0200,0.261,-7.948,0.083,-0.0030,0.261,0.033
3.0300,0.255,-7.957,0.207,-0.0030,0.255,0.032
3.0400,0.251,-7.966,-0.007,-0.0030,0.251,0.032
3.0500,0.258,-7.971,0.196,-0.0030,0.258,0.032
3.0600,0.266,-7.960,0.062,-0.0030,0.266,0.033
3.0700,0.258,-7.949,0.080,-0.0030,0.258,0.032
3.0800,0.255,-7.957,0.204,-0.0030,0.255,0.032
3.0900,0.254,-7.967,-0.008,-0.0030,0.254,0.032
3.1000,0.258,-7.972,0.195,-0.0030,0.258,0.032
3.1100,0.264,-7.961,0.061,-0.0030,0.264,0.033
3.1200,0.260,-7.948,0.090,-0.0030,0.260,0.033
3.1300,0.254,-7.958,0.190,-0.0030,0.254,0.032
3.1400,0.254,-7.967,-0.008,-0.0030,0.254,0.032
3.1500,0.259,-7.972,0.198,-0.0030,0.259,0.032
3.1600,0.265,-7.962,0.051,-0.0026,0.265,0.033
3.1700,0.263,-7.949,0.101,-0.0025,0.263,0.033
3.1800,0.253,-7.958,0.196,-0.0025,0.253,0.032
3.1900,0.251,-7.968,-0.008,-0.0025,0.251,0.032
3.2000,0.258,-7.973,0.217,-0.0025,0.258,0.032
3.2100,0.264,-7.962,0.036,-0.0025,0.264,0.033
3.2200,0.258,-7.950,0.095,-0.0025,0.258,0.032
3.2300,0.255,-7.959,0.195,-0.0025,0.255,0.032
3.2400,0.256,-7.967,-0.008,-0.0025,0.256,0.032
3.2500,0.254,-7.974,0.211,-0.0025,0.254,0.032
3.2600,0.264,-7.963,0.033,-0.0025,0.264,0.033
3.2700,0.262,-7.950,0.118,-0.0025,0.262,0.033
3.2800,0.251,-7.959,0.197,-0.0025,0.251,0.032
3.2900,0.249,-7.968,-0.007,-0.0025,0.249,0.031
3.3000,0.258,-7.974,0.212,-0.0025,0.258,0.032
3.3100,0.263,-7.964,0.031,-0.0025,0.263,0.033
3.3200,0.255,-7.951,0.118,-0.0025,0.255,0.032
3.3300,0.255,-7.959,0.178,-0.0025,0.255,0.032
3.3400,0.254,-7.968,-0.008,-0.0025,0.254,0.032
3.3500,0.255,-7.976,0.195,-0.0025,0.255,0.032
3.3600,0.267,-7.965,0.018,-0.0025,0.267,0.034
3.3700,0.266,-7.951,0.121,-0.0025,0.266,0.033
3.3800,0.256,-7.959,0.192,-0.0025,0.256,0.032
3.3900,0.255,-7.969,-0.007,-0.0025,0.255,0.032
3.4000,0.262,-7.973,0.200,-0.0025,0.262,0.033
3.4100,0.265,-7.965,0.023,-0.0025,0.265,0.033
3.4200,0.261,-7.951,0.136,-0.0025,0.261,0.033
3.4300,0.255,-7.959,0.191,-0.0025,0.255,0.032
3.4400,0.254,-7.969,-0.007,-0.0025,0.254,0.032
3.4500,0.256,-7.975,0.210,-0.0025,0.256,0.032
3.4600,0.264,-7.965,0.017,-0.0025,0.264,0.033
3.4700,0.259,-7.950,0.146,-0.0025,0.259,0.033
3.4800,0.239,-7.960,0.286,-0.0025,0.239,0.030
3.4900,0.234,-7.970,-0.007,-0.0025,0.234,0.029
3.5000,0.241,-7.979,0.190,-0.0025,0.241,0.030
3.5100,0.259,-7.970,-0.007,-0.0025,0.259,0.033
3.5200,0.271,-7.956,0.061,-0.0025,0.271,0.034
3.5300,0.269,-7.964,0.079,-0.0025,0.269,0.034
3.5400,0.272,-7.971,-0.007,-0.0025,0.272,0.034
3.5500,0.275,-7.977,0.182,-0.0025,0.275,0.035
3.5600,0.279,-7.967,0.004,-0.0025,0.279,0.035
3.5700,0.275,-7.952,0.160,-0.0025,0.275,0.035
3.5800,0.268,-7.960,0.162,-0.0025,0.268,0.034
3.5900,0.264,-7.969,-0.008,-0.0025,0.264,0.033
3.6000,0.262,-7.976,0.218,-0.0025,0.262,0.033
3.6100,0.272,-7.966,0.002,-0.0025,0.272,0.034
3.6200,0.268,-7.952,0.170,-0.0025,0.268,0.034
3.6300,0.255,-7.960,0.196,-0.0025,0.255,0.032
3.6400,0.246,-7.968,-0.008,-0.0025,0.246,0.031
3.6500,0.241,-7.977,0.334,-0.0025,0.241,0.030
3.6600,0.239,-7.970,0.013,-0.0025,0.239,0.030
3.6700,0.240,-7.958,0.137,-0.0025,0.240,0.030
3.6800,0.242,-7.964,0.155,-0.0025,0.242,0.030
3.6900,0.239,-7.973,-0.007,-0.0025,0.239,0.030
3.7000,0.240,-7.980,0.211,-0.0025,0.240,0.030
3.7100,0.252,-7.971,0.007,-0.0025,0.252,0.032
3.7200,0.248,-7.956,0.162,-0.0025,0.248,0.031
3.7300,0.237,-7.963,0.181,-0.0025,0.237,0.030
3.7400,0.238,-7.972,-0.007,-0.0025,0.238,0.030
3.7500,0.243,-7.979,0.217,-0.0025,0.243,0.030
3.7600,0.245,-7.972,0.002,-0.0025,0.245,0.031
3.7700,0.244,-7.956,0.179,-0.0025,0.244,0.031
3.7800,0.239,-7.963,0.160,-0.0025,0.239,0.030
3.7900,0.237,-7.972,-0.007,-0.0025,0.237,0.030
3.8000,0.238,-7.979,0.217,-0.0025,0.238,0.030
3.8100,0.249,-7.971,0.000,-0.0025,0.249,0.031
3.8200,0.245,-7.956,0.181,-0.0025,0.245,0.031
3.8300,0.235,-7.963,0.162,-0.0025,0.235,0.030
3.8400,0.237,-7.972,-0.008,-0.0025,0.237,0.030
3.8500,0.239,-7.979,0.196,-0.0025,0.239,0.030
3.8600,0.247,-7.971,-0.003,-0.0025,0.247,0.031
3.8700,0.244,-7.956,0.176,-0.0025,0.244,0.031
3.8800,0.239,-7.963,0.150,-0.0025,0.239,0.030
3.8900,0.237,-7.972,-0.008,-0.0025,0.237,0.030
3.9000,0.241,-7.979,0.209,-0.0025,0.241,0.030
3.9100,0.248,-7.972,-0.007,-0.0025,0.248,0.031
3.9200,0.245,-7.956,0.177,-0.0025,0.245,0.031
3.9300,0.242,-7.962,0.150,-0.0025,0.242,0.030
3.9400,0.238,-7.971,-0.008,-0.0025,0.238,0.030
3.9500,0.241,-7.978,0.215,-0.0025,0.241,0.030
3.9600,0.250,-7.970,-0.008,-0.0025,0.250,0.031
3.9700,0.247,-7.956,0.187,-0.0025,0.247,0.031
3.9800,0.237,-7.962,0.156,-0.0025,0.237,0.030
3.9900,0.237,-7.970,-0.007,-0.0025,0.237,0.030
4.0000,0.241,-7.978,0.229,-0.0025,0.241,0.030
4.0100,0.243,-7.971,-0.007,-0.0025,0.243,0.030
4.0200,0.243,-7.955,0.187,-0.0025,0.243,0.031
4.0300,0.240,-7.962,0.156,-0.0025,0.240,0.030
4.0400,0.237,-7.970,-0.008,-0.0025,0.237,0.030
4.0500,0.236,-7.978,0.204,-0.0025,0.236,0.030
4.0600,0.246,-7.972,-0.008,-0.0025,0.246,0.031
4.0700,0.253,-7.954,0.160,-0.0025,0.253,0.032
4.0800,0.250,-7.962,0.059,-0.0025,0.250,0.031
4.0900,0.263,-7.969,-0.008,-0.0025,0.263,0.033
4.1000,0.273,-7.975,0.093,-0.0025,0.273,0.034
4.1100,0.278,-7.969,-0.007,-0.0025,0.278,0.035
4.1200,0.276,-7.951,0.181,-0.0025,0.276,0.035
