Created by CETR Data Viewer ver.2.20.107 01/30/21 16:15:49
Created by CETR UMT ver.1.138.259 23 Jan 2021 13:28:42
Total number of runs - 1
Total number of steps = 1
Indenter tip ID = 0
C:\Users\caiot\OneDrive\Documentos\Python\Results\CSV\2021-01-23\cond_004.tst

Run # 1
Script file C:\TRIB\Scripts\Reciprocating Ambient\Caio V\reciprocating_caio_final.cts
Run date 23 Jan 2021 13:28:42
Step No. 1

Step Type Code: 0
Radius       = 4.2378
Velocity     = 0.2
Set Force    = -8
Duration     = 32.15
Data Count   = 32149
Started at: 12:33:53.064 23 Jan 2021

T,Fx,Fz,LV,Z,Ff,COF
sec,N,N,mm,mm,N,

0.0000,0.333,-8.080,-0.008,0.0000,0.333,0.041
0.0010,0.361,-8.005,-0.009,0.0000,0.361,0.045
0.0020,0.336,-7.956,-0.008,0.0000,0.336,0.042
0.0030,0.299,-7.970,-0.009,0.0000,0.299,0.037
0.0040,0.282,-8.003,-0.009,0.0000,0.282,0.035
0.0050,0.279,-8.034,-0.009,0.0000,0.279,0.035
0.0060,0.284,-8.065,-0.010,0.0000,0.284,0.035
0.0070,0.291,-8.097,-0.007,0.0000,0.291,0.036
0.0080,0.312,-8.102,-0.007,0.0000,0.312,0.039
0.0090,0.362,-8.029,-0.004,0.0000,0.362,0.045
0.0100,0.357,-7.965,2.117,0.0000,0.357,0.045
0.0110,0.318,-7.959,0.212,0.0000,0.318,0.040
0.0120,0.294,-7.986,0.002,0.0000,0.294,0.037
0.0130,0.286,-8.016,-0.007,0.0000,0.286,0.036
0.0140,0.286,-8.051,-0.009,0.0000,0.286,0.036
0.0150,0.288,-8.082,-0.009,0.0000,0.288,0.036
0.0160,0.297,-8.108,-0.008,0.0000,0.297,0.037
0.0170,0.342,-8.058,-0.008,0.0000,0.342,0.042
0.0180,0.354,-7.985,-0.005,0.0000,0.354,0.044
0.0190,0.320,-7.956,-0.004,0.0000,0.320,0.040
0.0200,0.289,-7.981,-0.008,0.0000,0.289,0.036
0.0210,0.281,-8.014,-0.007,0.0000,0.281,0.035
0.0220,0.283,-8.043,-0.008,0.0000,0.283,0.035
0.0230,0.287,-8.071,-0.008,0.0000,0.287,0.036
0.0240,0.294,-8.105,-0.010,0.0000,0.294,0.036
0.0250,0.331,-8.081,-0.009,0.0000,0.331,0.041
0.0260,0.362,-8.004,0.193,0.0000,0.362,0.045
0.0270,0.345,-7.952,1.619,0.0000,0.345,0.043
0.0280,0.305,-7.967,0.064,0.0000,0.305,0.038
0.0290,0.285,-7.997,-0.004,0.0000,0.285,0.036
0.0300,0.281,-8.028,-0.008,0.0000,0.281,0.035
0.0310,0.283,-8.059,-0.007,0.0000,0.283,0.035
0.0320,0.286,-8.091,-0.009,0.0000,0.286,0.035
0.0330,0.307,-8.098,-0.009,0.0000,0.307,0.038
0.0340,0.352,-8.031,-0.009,0.0000,0.352,0.044
0.0350,0.346,-7.967,-0.008,0.0000,0.346,0.043
0.0360,0.310,-7.960,-0.004,0.0000,0.310,0.039
0.0370,0.288,-7.993,-0.006,0.0000,0.288,0.036
0.0380,0.282,-8.022,-0.007,0.0000,0.282,0.035
0.0390,0.284,-8.050,-0.007,0.0000,0.284,0.035
0.0400,0.289,-8.085,-0.008,0.0000,0.289,0.036
0.0410,0.295,-8.109,-0.009,0.0000,0.295,0.036
0.0420,0.343,-8.056,-0.009,0.0000,0.343,0.043
0.0430,0.355,-7.983,1.262,0.0000,0.355,0.044
0.0440,0.325,-7.952,0.642,0.0000,0.325,0.041
0.0450,0.293,-7.978,0.019,0.0000,0.293,0.037
0.0460,0.281,-8.009,-0.006,0.0000,0.281,0.035
0.0470,0.280,-8.040,-0.007,0.0000,0.280,0.035
0.0480,0.284,-8.069,-0.007,0.0000,0.284,0.035
0.0490,0.292,-8.097,-0.008,0.0000,0.292,0.036
0.0500,0.328,-8.078,-0.009,0.0000,0.328,0.041
0.0510,0.360,-8.004,-0.009,0.0000,0.360,0.045
0.0520,0.338,-7.955,-0.009,0.0000,0.338,0.042
0.0530,0.300,-7.968,-0.009,0.0000,0.300,0.038
0.0540,0.284,-8.001,-0.009,0.0000,0.284,0.036
0.0550,0.280,-8.034,-0.010,0.0000,0.280,0.035
0.0560,0.283,-8.064,-0.007,0.0000,0.283,0.035
0.0570,0.285,-8.097,-0.005,0.0000,0.285,0.035
0.0580,0.300,-8.103,-0.009,0.0000,0.300,0.037
0.0590,0.346,-8.027,-0.008,0.0000,0.346,0.043
0.0600,0.340,-7.964,1.998,0.0000,0.340,0.043
0.0610,0.304,-7.956,0.212,0.0000,0.304,0.038
0.0620,0.284,-7.985,0.001,0.0000,0.284,0.036
0.0630,0.283,-8.020,-0.003,0.0000,0.283,0.035
0.0640,0.284,-8.049,-0.007,0.0000,0.284,0.035
0.0650,0.291,-8.076,-0.008,0.0000,0.291,0.036
0.0660,0.300,-8.106,-0.009,0.0000,0.300,0.037
0.0670,0.348,-8.057,-0.008,0.0000,0.348,0.043
0.0680,0.360,-7.984,-0.009,0.0000,0.360,0.045
0.0690,0.328,-7.954,-0.003,0.0000,0.328,0.041
0.0700,0.290,-7.979,-0.007,0.0000,0.290,0.036
0.0710,0.275,-8.007,-0.008,0.0000,0.275,0.034
0.0720,0.273,-8.042,-0.008,0.0000,0.273,0.034
0.0730,0.274,-8.074,-0.009,0.0000,0.274,0.034
0.0740,0.279,-8.105,-0.009,0.0000,0.279,0.034
0.0750,0.315,-8.083,-0.003,0.0000,0.315,0.039
0.0760,0.348,-8.007,0.173,0.0000,0.348,0.043
0.0770,0.330,-7.948,1.694,0.0000,0.330,0.042
0.0780,0.297,-7.963,0.065,0.0000,0.297,0.037
0.0790,0.284,-7.997,-0.006,0.0000,0.284,0.035
0.0800,0.285,-8.029,-0.009,0.0000,0.285,0.035
0.0810,0.291,-8.060,-0.004,0.0000,0.291,0.036
0.0820,0.294,-8.090,-0.007,0.0000,0.294,0.036
0.0830,0.312,-8.095,-0.009,0.0000,0.312,0.039
0.0840,0.353,-8.030,-0.009,0.0000,0.353,0.044
0.0850,0.345,-7.967,-0.009,0.0000,0.345,0.043
0.0860,0.306,-7.961,-0.007,0.0000,0.306,0.038
0.0870,0.282,-7.991,-0.003,0.0000,0.282,0.035
0.0880,0.272,-8.022,-0.008,0.0000,0.272,0.034
0.0890,0.274,-8.051,-0.006,0.0000,0.274,0.034
0.0900,0.277,-8.084,-0.009,0.0000,0.277,0.034
0.0910,0.288,-8.109,-0.007,0.0000,0.288,0.036
0.0920,0.339,-8.058,-0.010,0.0000,0.339,0.042
0.0930,0.357,-7.982,1.200,0.0000,0.357,0.045
0.0940,0.331,-7.950,0.658,0.0000,0.331,0.042
0.0950,0.298,-7.974,0.018,0.0000,0.298,0.037
0.0960,0.290,-8.003,-0.005,0.0000,0.290,0.036
0.0970,0.286,-8.038,-0.007,0.0000,0.286,0.036
0.0980,0.288,-8.068,-0.008,0.0000,0.288,0.036
0.0990,0.291,-8.102,-0.008,0.0000,0.291,0.036
0.1000,0.322,-8.083,-0.008,0.0000,0.322,0.040
0.1010,0.352,-8.008,-0.004,0.0000,0.352,0.044
0.1020,0.325,-7.959,-0.006,0.0000,0.325,0.041
0.1030,0.284,-7.968,-0.009,0.0000,0.284,0.036
0.1040,0.267,-7.999,-0.009,0.0000,0.267,0.033
0.1050,0.268,-8.033,-0.009,0.0000,0.268,0.033
0.1060,0.274,-8.064,-0.009,0.0000,0.274,0.034
0.1070,0.282,-8.094,-0.009,0.0000,0.282,0.035
0.1080,0.308,-8.104,-0.005,0.0000,0.308,0.038
0.1090,0.354,-8.031,-0.008,0.0000,0.354,0.044
0.1100,0.353,-7.960,1.857,0.0000,0.353,0.044
0.1110,0.318,-7.955,0.196,0.0000,0.318,0.040
0.1120,0.294,-7.985,0.000,0.0000,0.294,0.037
0.1130,0.286,-8.019,-0.009,0.0000,0.286,0.036
0.1140,0.285,-8.049,-0.009,0.0000,0.285,0.035
0.1150,0.289,-8.082,-0.003,0.0000,0.289,0.036
0.1160,0.290,-8.109,-0.007,0.0000,0.290,0.036
0.1170,0.332,-8.058,-0.008,0.0000,0.332,0.041
0.1180,0.345,-7.983,-0.009,0.0000,0.345,0.043
0.1190,0.313,-7.955,-0.009,0.0000,0.313,0.039
0.1200,0.285,-7.979,-0.007,0.0000,0.285,0.036
0.1210,0.278,-8.011,-0.009,0.0000,0.278,0.035
0.1220,0.282,-8.043,-0.009,0.0000,0.282,0.035
0.1230,0.291,-8.075,-0.004,0.0000,0.291,0.036
0.1240,0.295,-8.106,-0.006,0.0000,0.295,0.036
0.1250,0.329,-8.084,-0.008,0.0000,0.329,0.041
0.1260,0.362,-8.002,0.101,0.0000,0.362,0.045
0.1270,0.341,-7.952,1.587,0.0000,0.341,0.043
0.1280,0.302,-7.964,0.060,0.0000,0.302,0.038
0.1290,0.283,-7.997,-0.005,0.0000,0.283,0.035
0.1300,0.277,-8.029,-0.009,0.0000,0.277,0.035
0.1310,0.280,-8.061,-0.005,0.0000,0.280,0.035
0.1320,0.286,-8.093,-0.003,0.0000,0.286,0.035
0.1330,0.304,-8.101,-0.007,0.0000,0.304,0.037
0.1340,0.350,-8.031,-0.009,0.0000,0.350,0.044
0.1350,0.346,-7.965,-0.008,0.0000,0.346,0.043
0.1360,0.310,-7.958,-0.010,0.0000,0.310,0.039
0.1370,0.291,-7.988,-0.009,0.0000,0.291,0.036
0.1380,0.287,-8.020,-0.008,0.0000,0.287,0.036
0.1390,0.289,-8.052,-0.009,0.0000,0.289,0.036
0.1400,0.293,-8.084,-0.009,0.0000,0.293,0.036
0.1410,0.299,-8.111,-0.009,0.0000,0.299,0.037
0.1420,0.346,-8.059,-0.005,0.0000,0.346,0.043
0.1430,0.357,-7.985,0.794,0.0000,0.357,0.045
0.1440,0.320,-7.951,0.566,0.0000,0.320,0.040
0.1450,0.287,-7.972,0.014,0.0000,0.287,0.036
0.1460,0.275,-8.006,-0.007,0.0000,0.275,0.034
0.1470,0.275,-8.039,-0.006,0.0000,0.275,0.034
0.1480,0.282,-8.070,-0.008,0.0000,0.282,0.035
0.1490,0.289,-8.101,-0.009,0.0000,0.289,0.036
0.1500,0.328,-8.082,-0.009,0.0000,0.328,0.041
0.1510,0.365,-8.009,-0.004,0.0000,0.365,0.046
0.1520,0.349,-7.959,-0.005,0.0000,0.349,0.044
0.1530,0.316,-7.966,-0.009,0.0000,0.316,0.040
0.1540,0.302,-7.996,-0.008,0.0000,0.302,0.038
0.1550,0.296,-8.028,-0.008,0.0000,0.296,0.037
0.1560,0.295,-8.059,-0.009,0.0000,0.295,0.037
0.1570,0.298,-8.092,-0.008,0.0000,0.298,0.037
0.1580,0.312,-8.102,-0.009,0.0000,0.312,0.039
0.1590,0.357,-8.030,-0.009,0.0000,0.357,0.044
0.1600,0.356,-7.966,1.293,0.0000,0.356,0.045
0.1610,0.321,-7.956,0.153,0.0000,0.321,0.040
0.1620,0.301,-7.986,0.002,0.0000,0.301,0.038
0.1630,0.296,-8.017,-0.005,0.0000,0.296,0.037
0.1640,0.298,-8.045,-0.008,0.0000,0.298,0.037
0.1650,0.301,-8.076,-0.008,0.0000,0.301,0.037
0.1660,0.302,-8.104,-0.008,0.0000,0.302,0.037
0.1670,0.337,-8.056,-0.009,0.0000,0.337,0.042
0.1680,0.343,-7.988,-0.009,0.0000,0.343,0.043
0.1690,0.306,-7.955,-0.009,0.0000,0.306,0.038
0.1700,0.267,-7.978,-0.010,0.0000,0.267,0.034
0.1710,0.253,-8.011,-0.005,0.0000,0.253,0.032
0.1720,0.247,-8.043,-0.004,0.0000,0.247,0.031
0.1730,0.242,-8.075,-0.009,0.0000,0.242,0.030
0.1740,0.243,-8.102,-0.008,0.0000,0.243,0.030
0.1750,0.279,-8.079,-0.008,0.0000,0.279,0.034
0.1760,0.311,-8.004,0.002,0.0000,0.311,0.039
0.1770,0.297,-7.952,1.481,0.0000,0.297,0.037
0.1780,0.263,-7.963,0.057,0.0000,0.263,0.033
0.1790,0.250,-7.994,-0.005,0.0000,0.250,0.031
0.1800,0.250,-8.026,-0.009,0.0000,0.250,0.031
0.1810,0.255,-8.057,-0.007,0.0000,0.255,0.032
0.1820,0.263,-8.089,-0.004,0.0000,0.263,0.032
0.1830,0.278,-8.098,-0.006,0.0000,0.278,0.034
0.1840,0.315,-8.031,-0.007,0.0000,0.315,0.039
0.1850,0.302,-7.967,-0.009,0.0000,0.302,0.038
0.1860,0.254,-7.956,-0.008,0.0000,0.254,0.032
0.1870,0.215,-7.988,-0.008,0.0000,0.215,0.027
0.1880,0.194,-8.020,-0.008,0.0000,0.194,0.024
0.1890,0.185,-8.052,-0.010,0.0000,0.185,0.023
0.1900,0.185,-8.082,-0.006,0.0000,0.185,0.023
0.1910,0.191,-8.110,-0.005,0.0000,0.191,0.024
0.1920,0.236,-8.056,-0.006,0.0000,0.236,0.029
0.1930,0.252,-7.982,0.795,0.0000,0.252,0.032
0.1940,0.224,-7.944,0.696,0.0000,0.224,0.028
0.1950,0.192,-7.970,0.020,0.0000,0.192,0.024
0.1960,0.179,-8.003,-0.007,0.0000,0.179,0.022
0.1970,0.175,-8.036,-0.010,0.0000,0.175,0.022
0.1980,0.175,-8.066,-0.009,0.0000,0.175,0.022
0.1990,0.178,-8.098,-0.006,0.0000,0.178,0.022
0.2000,0.205,-8.081,-0.006,0.0000,0.205,0.025
0.2010,0.231,-8.008,-0.008,0.0000,0.231,0.029
0.2020,0.208,-7.952,-0.008,0.0000,0.208,0.026
0.2030,0.162,-7.964,-0.008,0.0000,0.162,0.020
0.2040,0.132,-7.996,-0.008,0.0000,0.132,0.016
0.2050,0.115,-8.027,-0.009,0.0000,0.115,0.014
0.2060,0.106,-8.060,-0.009,0.0000,0.106,0.013
0.2070,0.103,-8.093,-0.010,0.0000,0.103,0.013
0.2080,0.117,-8.100,-0.007,0.0000,0.117,0.014
0.2090,0.161,-8.030,-0.005,0.0000,0.161,0.020
0.2100,0.155,-7.963,1.947,0.0000,0.155,0.020
0.2110,0.116,-7.950,0.255,0.0000,0.116,0.015
0.2120,0.088,-7.978,0.003,0.0000,0.088,0.011
0.2130,0.077,-8.014,-0.008,0.0000,0.077,0.010
0.2140,0.073,-8.045,-0.009,0.0000,0.073,0.009
0.2150,0.074,-8.078,-0.007,0.0000,0.074,0.009
0.2160,0.077,-8.104,-0.009,0.0000,0.077,0.009
0.2170,0.117,-8.056,-0.010,0.0000,0.117,0.014
0.2180,0.127,-7.987,-0.007,0.0000,0.127,0.016
0.2190,0.091,-7.952,-0.005,0.0000,0.091,0.011
0.2200,0.049,-7.976,-0.005,0.0000,0.049,0.006
0.2210,0.025,-8.008,-0.007,0.0000,0.025,0.003
0.2220,0.013,-8.038,-0.009,0.0000,0.013,0.002
0.2230,0.011,-8.068,-0.007,0.0000,0.011,0.001
0.2240,0.010,-8.098,-0.009,0.0000,0.010,0.001
0.2250,0.041,-8.080,-0.009,0.0000,0.041,0.005
0.2260,0.071,-8.004,0.068,0.0000,0.071,0.009
0.2270,0.051,-7.950,1.763,0.0000,0.051,0.006
0.2280,0.007,-7.961,0.076,0.0000,0.007,0.001
0.2290,-0.019,-7.991,-0.005,0.0000,0.019,0.002
0.2300,-0.036,-8.025,-0.003,0.0000,0.036,0.005
0.2310,-0.052,-8.056,-0.004,0.0000,0.052,0.006
0.2320,-0.063,-8.088,-0.005,0.0000,0.063,0.008
0.2330,-0.057,-8.097,-0.007,0.0000,0.057,0.007
0.2340,-0.018,-8.031,-0.006,0.0000,0.018,0.002
0.2350,-0.026,-7.967,-0.007,0.0000,0.026,0.003
0.2360,-0.065,-7.951,-0.009,0.0000,0.065,0.008
0.2370,-0.090,-7.983,-0.009,0.0000,0.090,0.011
0.2380,-0.101,-8.017,-0.008,0.0000,0.101,0.013
0.2390,-0.107,-8.049,-0.009,0.0000,0.107,0.013
0.2400,-0.117,-8.080,-0.009,0.0000,0.117,0.015
0.2410,-0.127,-8.106,-0.007,0.0000,0.127,0.016
0.2420,-0.097,-8.056,-0.005,0.0000,0.097,0.012
0.2430,-0.096,-7.983,0.960,0.0000,0.096,0.012
0.2440,-0.134,-7.947,0.829,0.0000,0.134,0.017
0.2450,-0.173,-7.968,0.024,0.0000,0.173,0.022
0.2460,-0.186,-7.997,-0.006,0.0000,0.186,0.023
0.2470,-0.188,-8.030,-0.007,0.0000,0.188,0.023
0.2480,-0.188,-8.063,-0.007,0.0000,0.188,0.023
0.2490,-0.192,-8.094,-0.008,0.0000,0.192,0.024
0.2500,-0.173,-8.077,-0.008,0.0000,0.173,0.021
0.2510,-0.159,-8.005,-0.009,0.0000,0.159,0.020
0.2520,-0.190,-7.952,-0.009,0.0000,0.190,0.024
0.2530,-0.235,-7.962,-0.006,0.0000,0.235,0.029
0.2540,-0.259,-7.993,-0.003,0.0000,0.259,0.032
0.2550,-0.269,-8.024,-0.008,0.0000,0.269,0.034
0.2560,-0.270,-8.055,-0.007,0.0000,0.270,0.034
0.2570,-0.273,-8.083,-0.008,0.0000,0.273,0.034
0.2580,-0.265,-8.095,-0.010,0.0000,0.265,0.033
0.2590,-0.236,-8.026,-0.007,0.0000,0.236,0.029
0.2600,-0.256,-7.960,1.945,0.0000,0.256,0.032
0.2610,-0.309,-7.948,0.276,0.0000,0.309,0.039
0.2620,-0.344,-7.978,0.005,0.0000,0.344,0.043
0.2630,-0.356,-8.010,-0.003,0.0000,0.356,0.044
0.2640,-0.357,-8.040,-0.005,0.0000,0.357,0.044
0.2650,-0.355,-8.072,-0.006,0.0000,0.355,0.044
0.2660,-0.352,-8.099,-0.008,0.0000,0.352,0.043
0.2670,-0.316,-8.049,-0.009,0.0000,0.316,0.039
0.2680,-0.319,-7.978,-0.009,0.0000,0.319,0.040
0.2690,-0.368,-7.945,-0.010,0.0000,0.368,0.046
0.2700,-0.417,-7.968,-0.009,0.0000,0.417,0.052
0.2710,-0.440,-8.002,-0.010,0.0000,0.440,0.055
0.2720,-0.448,-8.034,-0.009,0.0000,0.448,0.056
0.2730,-0.449,-8.063,-0.009,0.0000,0.449,0.056
0.2740,-0.446,-8.095,-0.010,0.0000,0.446,0.055
0.2750,-0.417,-8.076,-0.010,0.0000,0.417,0.052
0.2760,-0.397,-7.999,0.013,0.0000,0.397,0.050
0.2770,-0.433,-7.945,1.848,0.0000,0.433,0.054
0.2780,-0.488,-7.954,0.086,0.0000,0.488,0.061
0.2790,-0.515,-7.987,-0.002,0.0000,0.515,0.064
0.2800,-0.525,-8.018,-0.004,0.0000,0.525,0.066
0.2810,-0.527,-8.048,-0.004,0.0000,0.527,0.066
0.2820,-0.528,-8.079,-0.007,0.0000,0.528,0.065
0.2830,-0.517,-8.088,-0.008,0.0000,0.517,0.064
0.2840,-0.486,-8.022,-0.009,0.0000,0.486,0.061
0.2850,-0.503,-7.958,-0.008,0.0000,0.503,0.063
0.2860,-0.555,-7.948,-0.008,0.0000,0.555,0.070
0.2870,-0.591,-7.977,-0.009,0.0000,0.591,0.074
0.2880,-0.604,-8.010,-0.007,0.0000,0.604,0.075
0.2890,-0.610,-8.041,-0.009,0.0000,0.610,0.076
0.2900,-0.610,-8.070,-0.009,0.0000,0.610,0.076
0.2910,-0.606,-8.098,-0.009,0.0000,0.606,0.075
0.2920,-0.568,-8.048,-0.010,0.0000,0.568,0.071
0.2930,-0.560,-7.974,0.815,0.0000,0.560,0.070
0.2940,-0.599,-7.938,0.787,0.0000,0.599,0.075
0.2950,-0.647,-7.962,0.025,0.0000,0.647,0.081
0.2960,-0.670,-7.992,-0.006,0.0000,0.670,0.084
0.2970,-0.680,-8.023,-0.006,0.0000,0.680,0.085
0.2980,-0.686,-8.052,-0.008,0.0000,0.686,0.085
0.2990,-0.691,-8.085,-0.008,0.0000,0.691,0.085
0.3000,-0.667,-8.067,-0.009,0.0000,0.667,0.083
0.3010,-0.646,-7.997,-0.009,0.0000,0.646,0.081
0.3020,-0.676,-7.945,-0.008,0.0000,0.676,0.085
0.3030,-0.729,-7.955,-0.006,0.0000,0.729,0.092
0.3040,-0.765,-7.986,-0.004,0.0000,0.765,0.096
0.3050,-0.786,-8.018,-0.008,0.0000,0.786,0.098
0.3060,-0.794,-8.047,-0.007,0.0000,0.794,0.099
0.3070,-0.798,-8.076,-0.007,0.0000,0.798,0.099
0.3080,-0.786,-8.086,-0.009,0.0000,0.786,0.097
0.3090,-0.749,-8.017,-0.007,0.0000,0.749,0.093
0.3100,-0.766,-7.952,1.867,0.0000,0.766,0.096
0.3110,-0.818,-7.938,0.263,0.0000,0.818,0.103
0.3120,-0.858,-7.970,0.009,0.0000,0.858,0.108
0.3130,-0.881,-8.003,-0.005,0.0000,0.881,0.110
0.3140,-0.895,-8.032,-0.009,0.0000,0.895,0.111
0.3150,-0.902,-8.059,-0.007,0.0000,0.902,0.112
0.3160,-0.908,-8.086,-0.009,0.0000,0.908,0.112
0.3170,-0.876,-8.042,-0.009,0.0000,0.876,0.109
0.3180,-0.872,-7.972,-0.009,0.0000,0.872,0.109
0.3190,-0.912,-7.938,-0.009,0.0000,0.912,0.115
0.3200,-0.960,-7.960,-0.007,0.0000,0.960,0.121
0.3210,-0.988,-7.992,-0.003,0.0000,0.988,0.124
0.3220,-1.009,-8.025,-0.005,0.0000,1.009,0.126
0.3230,-1.024,-8.053,-0.007,0.0000,1.024,0.127
0.3240,-1.032,-8.081,-0.008,0.0000,1.032,0.128
0.3250,-1.010,-8.067,-0.008,0.0000,1.010,0.125
0.3260,-0.984,-7.991,0.063,0.0000,0.984,0.123
0.3270,-1.011,-7.937,1.872,0.0000,1.011,0.127
0.3280,-1.064,-7.946,0.090,0.0000,1.064,0.134
0.3290,-1.102,-7.976,-0.004,0.0000,1.102,0.138
0.3300,-1.123,-8.005,-0.009,0.0000,1.123,0.140
0.3310,-1.135,-8.039,-0.008,0.0000,1.135,0.141
0.3320,-1.146,-8.070,-0.008,0.0000,1.146,0.142
0.3330,-1.143,-8.081,-0.008,0.0000,1.143,0.141
0.3340,-1.111,-8.015,-0.010,0.0000,1.111,0.139
0.3350,-1.123,-7.953,-0.009,0.0000,1.123,0.141
0.3360,-1.170,-7.940,-0.004,0.0000,1.170,0.147
0.3370,-1.213,-7.970,-0.006,0.0000,1.213,0.152
0.3380,-1.239,-7.997,-0.008,0.0000,1.239,0.155
0.3390,-1.256,-8.027,-0.007,0.0000,1.256,0.156
0.3400,-1.268,-8.059,-0.008,0.0000,1.268,0.157
0.3410,-1.276,-8.087,-0.009,0.0000,1.276,0.158
0.3420,-1.242,-8.040,-0.009,0.0000,1.242,0.155
0.3430,-1.236,-7.966,0.750,0.0000,1.236,0.155
0.3440,-1.273,-7.928,0.814,0.0000,1.273,0.161
0.3450,-1.318,-7.951,0.022,0.0000,1.318,0.166
0.3460,-1.341,-7.983,-0.008,0.0000,1.341,0.168
0.3470,-1.357,-8.016,-0.008,0.0000,1.357,0.169
0.3480,-1.370,-8.048,-0.006,0.0000,1.370,0.170
0.3490,-1.379,-8.078,-0.004,0.0000,1.379,0.171
0.3500,-1.362,-8.061,-0.004,0.0000,1.362,0.169
0.3510,-1.343,-7.991,-0.005,0.0000,1.343,0.168
0.3520,-1.376,-7.937,-0.007,0.0000,1.376,0.173
0.3530,-1.427,-7.941,-0.007,0.0000,1.427,0.180
0.3540,-1.458,-7.972,-0.007,0.0000,1.458,0.183
0.3550,-1.478,-8.007,-0.009,0.0000,1.478,0.185
0.3560,-1.492,-8.037,-0.008,0.0000,1.492,0.186
0.3570,-1.503,-8.068,-0.009,0.0000,1.503,0.186
0.3580,-1.502,-8.079,-0.008,0.0000,1.502,0.186
0.3590,-1.472,-8.010,-0.009,0.0000,1.472,0.184
0.3600,-1.486,-7.944,1.575,0.0000,1.486,0.187
0.3610,-1.535,-7.930,0.262,0.0000,1.535,0.194
0.3620,-1.574,-7.959,0.006,0.0000,1.574,0.198
0.3630,-1.597,-7.992,-0.005,0.0000,1.597,0.200
0.3640,-1.617,-8.023,-0.007,0.0000,1.617,0.202
0.3650,-1.634,-8.050,-0.008,0.0000,1.634,0.203
0.3660,-1.646,-8.079,-0.009,0.0000,1.646,0.204
0.3670,-1.622,-8.034,-0.009,0.0000,1.622,0.202
0.3680,-1.622,-7.965,-0.009,0.0000,1.622,0.204
0.3690,-1.665,-7.929,-0.005,0.0000,1.665,0.210
0.3700,-1.715,-7.951,-0.006,0.0000,1.715,0.216
0.3710,-1.745,-7.983,-0.007,0.0000,1.745,0.219
0.3720,-1.762,-8.010,-0.008,0.0000,1.762,0.220
0.3730,-1.777,-8.040,-0.007,0.0000,1.777,0.221
0.3740,-1.790,-8.074,-0.007,0.0000,1.790,0.222
0.3750,-1.777,-8.057,-0.008,0.0000,1.777,0.221
0.3760,-1.762,-7.980,0.041,0.0000,1.762,0.221
0.3770,-1.795,-7.925,1.932,0.0000,1.795,0.226
0.3780,-1.849,-7.933,0.092,0.0000,1.849,0.233
0.3790,-1.887,-7.964,-0.005,0.0000,1.887,0.237
0.3800,-1.906,-7.996,-0.010,0.0000,1.906,0.238
0.3810,-1.921,-8.028,-0.007,0.0000,1.921,0.239
0.3820,-1.933,-8.059,-0.003,0.0000,1.933,0.240
0.3830,-1.938,-8.071,-0.007,0.0000,1.938,0.240
0.3840,-1.914,-8.006,-0.006,0.0000,1.914,0.239
0.3850,-1.933,-7.939,-0.008,0.0000,1.933,0.243
0.3860,-1.984,-7.922,-0.007,0.0000,1.984,0.250
0.3870,-2.024,-7.951,-0.007,0.0000,2.024,0.255
0.3880,-2.046,-7.983,-0.008,0.0000,2.046,0.256
0.3890,-2.061,-8.015,-0.008,0.0000,2.061,0.257
0.3900,-2.073,-8.046,-0.009,0.0000,2.073,0.258
0.3910,-2.082,-8.075,-0.008,0.0000,2.082,0.258
0.3920,-2.055,-8.027,-0.009,0.0000,2.055,0.256
0.3930,-2.054,-7.953,0.705,0.0000,2.054,0.258
0.3940,-2.096,-7.914,0.833,0.0000,2.096,0.265
0.3950,-2.144,-7.937,0.024,0.0000,2.144,0.270
0.3960,-2.169,-7.970,-0.007,0.0000,2.169,0.272
0.3970,-2.179,-7.997,-0.008,0.0000,2.179,0.273
0.3980,-2.111,-8.011,-0.007,0.0000,2.111,0.264
0.3990,-1.895,-8.038,-0.005,0.0000,1.895,0.236
0.4000,-1.659,-8.026,-0.005,0.0000,1.659,0.207
0.4010,-1.500,-7.931,-0.007,0.0000,1.500,0.189
0.4020,-1.396,-7.874,-0.009,0.0000,1.396,0.177
0.4030,-1.385,-7.885,-0.008,0.0000,1.385,0.176
0.4040,-1.404,-7.896,-0.007,0.0000,1.404,0.178
0.4050,-1.395,-7.929,-0.008,0.0000,1.395,0.176
0.4060,-1.429,-7.972,-0.008,0.0000,1.429,0.179
0.4070,-1.454,-7.993,-0.009,0.0000,1.454,0.182
0.4080,-1.443,-8.010,-0.009,0.0000,1.443,0.180
0.4090,-1.428,-7.955,-0.010,0.0000,1.428,0.179
0.4100,-1.435,-7.869,1.688,0.0000,1.435,0.182
0.4110,-1.471,-7.855,0.276,0.0000,1.471,0.187
0.4120,-1.523,-7.891,0.002,0.0000,1.523,0.193
0.4130,-1.530,-7.909,-0.007,0.0000,1.530,0.193
0.4140,-1.534,-7.947,-0.007,0.0000,1.534,0.193
0.4150,-1.550,-7.989,-0.004,0.0000,1.550,0.194
0.4160,-1.543,-8.001,-0.007,0.0000,1.543,0.193
0.4170,-1.524,-7.960,-0.008,0.0000,1.524,0.191
0.4180,-1.545,-7.897,-0.008,0.0000,1.545,0.196
0.4190,-1.597,-7.843,-0.007,0.0000,1.597,0.204
0.4200,-1.680,-7.874,-0.008,0.0000,1.680,0.213
0.4210,-1.733,-7.919,-0.008,0.0000,1.733,0.219
0.4220,-1.756,-7.938,-0.008,0.0000,1.756,0.221
