Created by CETR Data Viewer ver.2.20.107 01/30/21 16:15:49
Created by CETR UMT ver.1.138.259 23 Jan 2021 13:30:39
Total number of runs - 1
Total number of steps = 1
Indenter tip ID = 0
C:\Users\caiot\OneDrive\Documentos\Python\Results\CSV\2021-01-23\cond_005.tst

Run # 1
Script file C:\TRIB\Scripts\Reciprocating Ambient\Caio V\reciprocating_caio_final.cts
Run date 23 Jan 2021 13:30:39
Step No. 1

Step Type Code: 0
Radius       = 4.2378
Velocity     = 2
Set Force    = -8
Duration     = 32.12
Data Count   = 32124
Started at: 12:33:53.064 23 Jan 2021

T,Fx,Fz,LV,Z,Ff,COF
sec,N,N,mm,mm,N,

0.0000,0.414,-7.959,-0.009,0.0010,0.414,0.052
0.0010,0.420,-7.991,-0.010,0.0010,0.420,0.053
0.0020,0.440,-8.003,-0.007,0.0010,0.440,0.055
0.0030,0.483,-7.937,-0.008,0.0010,0.483,0.061
0.0040,0.479,-7.867,-0.008,0.0010,0.479,0.061
0.0050,0.440,-7.860,-0.007,0.0010,0.440,0.056
0.0060,0.413,-7.888,-0.009,0.0010,0.413,0.052
0.0070,0.409,-7.921,-0.004,0.0010,0.409,0.052
0.0080,0.407,-7.954,-0.008,0.0010,0.407,0.051
0.0090,0.411,-7.979,-0.008,0.0010,0.411,0.052
0.0100,0.417,-8.008,-0.009,0.0010,0.417,0.052
0.0110,0.465,-7.961,-0.009,0.0010,0.465,0.058
0.0120,0.486,-7.886,0.889,0.0010,0.486,0.062
0.0130,0.460,-7.851,0.774,0.0010,0.460,0.059
0.0140,0.426,-7.874,0.022,0.0010,0.426,0.054
0.0150,0.415,-7.902,-0.008,0.0010,0.415,0.053
0.0160,0.417,-7.937,-0.009,0.0010,0.417,0.053
0.0170,0.423,-7.969,-0.009,0.0010,0.423,0.053
0.0180,0.426,-8.000,-0.007,0.0010,0.426,0.053
0.0190,0.454,-7.983,-0.009,0.0010,0.454,0.057
0.0200,0.486,-7.912,-0.010,0.0010,0.486,0.061
0.0210,0.466,-7.858,-0.005,0.0010,0.466,0.059
0.0220,0.423,-7.867,-0.007,0.0010,0.423,0.054
0.0230,0.403,-7.898,-0.009,0.0010,0.403,0.051
0.0240,0.401,-7.930,-0.010,0.0010,0.401,0.051
0.0250,0.407,-7.963,-0.005,0.0010,0.407,0.051
0.0260,0.411,-7.992,-0.007,0.0010,0.411,0.051
0.0270,0.428,-8.005,-0.008,0.0010,0.428,0.054
0.0280,0.479,-7.936,-0.008,0.0010,0.479,0.060
0.0290,0.484,-7.869,1.898,0.0010,0.484,0.062
0.0300,0.446,-7.853,0.245,0.0010,0.446,0.057
0.0310,0.422,-7.884,0.001,0.0010,0.422,0.054
0.0320,0.416,-7.916,-0.006,0.0010,0.416,0.053
0.0330,0.417,-7.949,-0.007,0.0010,0.417,0.052
0.0340,0.419,-7.978,-0.008,0.0010,0.419,0.053
0.0350,0.425,-8.008,-0.010,0.0010,0.425,0.053
0.0360,0.469,-7.965,-0.006,0.0010,0.469,0.059
0.0370,0.482,-7.889,-0.008,0.0010,0.482,0.061
0.0380,0.449,-7.855,-0.009,0.0010,0.449,0.057
0.0390,0.417,-7.878,-0.004,0.0010,0.417,0.053
0.0400,0.404,-7.909,-0.006,0.0010,0.404,0.051
0.0410,0.406,-7.942,-0.008,0.0010,0.406,0.051
0.0420,0.411,-7.975,-0.008,0.0010,0.411,0.052
0.0430,0.417,-8.005,-0.007,0.0010,0.417,0.052
0.0440,0.450,-7.986,-0.009,0.0010,0.450,0.056
0.0450,0.489,-7.911,0.005,0.0010,0.489,0.062
0.0460,0.477,-7.856,1.788,0.0010,0.477,0.061
0.0470,0.435,-7.863,0.079,0.0010,0.435,0.055
0.0480,0.415,-7.896,-0.004,0.0010,0.415,0.053
0.0490,0.410,-7.930,-0.010,0.0010,0.410,0.052
0.0500,0.413,-7.961,-0.005,0.0010,0.413,0.052
0.0510,0.413,-7.989,-0.007,0.0010,0.413,0.052
0.0520,0.429,-8.004,-0.009,0.0010,0.429,0.054
0.0530,0.474,-7.938,-0.010,0.0010,0.474,0.060
0.0540,0.474,-7.873,-0.006,0.0010,0.474,0.060
0.0550,0.436,-7.857,-0.006,0.0010,0.436,0.056
0.0560,0.413,-7.888,-0.009,0.0010,0.413,0.052
0.0570,0.411,-7.921,-0.007,0.0010,0.411,0.052
0.0580,0.413,-7.953,-0.009,0.0010,0.413,0.052
0.0590,0.418,-7.981,-0.009,0.0010,0.418,0.052
0.0600,0.426,-8.010,-0.010,0.0010,0.426,0.053
0.0610,0.475,-7.963,-0.005,0.0010,0.475,0.060
0.0620,0.490,-7.884,0.760,0.0010,0.490,0.062
0.0630,0.459,-7.849,0.785,0.0010,0.459,0.058
0.0640,0.424,-7.873,0.021,0.0010,0.424,0.054
0.0650,0.412,-7.907,-0.002,0.0010,0.412,0.052
0.0660,0.407,-7.936,-0.008,0.0010,0.407,0.051
0.0670,0.409,-7.968,-0.008,0.0010,0.409,0.051
0.0680,0.417,-8.000,-0.009,0.0010,0.417,0.052
0.0690,0.449,-7.988,-0.007,0.0010,0.449,0.056
0.0700,0.483,-7.909,-0.009,0.0010,0.483,0.061
0.0710,0.466,-7.859,-0.009,0.0010,0.466,0.059
0.0720,0.431,-7.869,-0.007,0.0010,0.431,0.055
0.0730,0.415,-7.899,-0.006,0.0010,0.415,0.052
0.0740,0.412,-7.931,-0.008,0.0010,0.412,0.052
0.0750,0.415,-7.963,-0.009,0.0010,0.415,0.052
0.0760,0.418,-7.994,-0.007,0.0010,0.418,0.052
0.0770,0.431,-8.003,-0.009,0.0000,0.431,0.054
0.0780,0.478,-7.937,-0.010,0.0000,0.478,0.060
0.0790,0.479,-7.870,1.909,0.0000,0.479,0.061
0.0800,0.438,-7.854,0.241,0.0000,0.438,0.056
0.0810,0.413,-7.885,0.002,0.0000,0.413,0.052
0.0820,0.408,-7.918,-0.008,0.0000,0.408,0.051
0.0830,0.412,-7.951,-0.005,0.0000,0.412,0.052
0.0840,0.416,-7.977,-0.007,0.0000,0.416,0.052
0.0850,0.425,-8.008,-0.008,0.0000,0.425,0.053
0.0860,0.473,-7.964,-0.009,0.0000,0.473,0.059
0.0870,0.493,-7.891,-0.005,0.0000,0.493,0.062
0.0880,0.459,-7.851,-0.007,0.0000,0.459,0.058
0.0890,0.425,-7.878,-0.008,0.0000,0.425,0.054
0.0900,0.414,-7.910,-0.007,0.0000,0.414,0.052
0.0910,0.411,-7.944,-0.008,0.0000,0.411,0.052
0.0920,0.410,-7.971,-0.007,0.0000,0.410,0.051
0.0930,0.411,-8.004,-0.008,0.0000,0.411,0.051
0.0940,0.444,-7.990,-0.005,0.0000,0.444,0.056
0.0950,0.477,-7.914,0.007,0.0000,0.477,0.060
0.0960,0.460,-7.854,1.790,0.0000,0.460,0.059
0.0970,0.424,-7.865,0.083,0.0000,0.424,0.054
0.0980,0.411,-7.896,-0.002,0.0000,0.411,0.052
0.0990,0.411,-7.930,-0.008,0.0000,0.411,0.052
0.1000,0.417,-7.959,-0.006,0.0000,0.417,0.052
0.1010,0.424,-7.991,-0.009,0.0000,0.424,0.053
0.1020,0.446,-8.004,-0.003,0.0000,0.446,0.056
0.1030,0.489,-7.935,-0.007,0.0000,0.489,0.062
0.1040,0.486,-7.873,-0.008,0.0000,0.486,0.062
0.1050,0.450,-7.861,-0.009,0.0000,0.450,0.057
0.1060,0.423,-7.890,-0.006,0.0000,0.423,0.054
0.1070,0.411,-7.919,-0.009,0.0000,0.411,0.052
0.1080,0.411,-7.953,-0.009,0.0000,0.411,0.052
0.1090,0.417,-7.985,-0.006,0.0000,0.417,0.052
0.1100,0.421,-8.012,-0.008,0.0000,0.421,0.053
0.1110,0.467,-7.964,-0.009,0.0000,0.467,0.059
0.1120,0.491,-7.890,0.383,0.0000,0.491,0.062
0.1130,0.474,-7.852,0.604,0.0000,0.474,0.060
0.1140,0.447,-7.871,0.015,0.0000,0.447,0.057
0.1150,0.450,-7.904,-0.007,0.0000,0.450,0.057
0.1160,0.465,-7.938,-0.009,0.0000,0.465,0.059
0.1170,0.483,-7.970,-0.003,0.0000,0.483,0.061
0.1180,0.492,-7.997,-0.007,0.0000,0.492,0.062
0.1190,0.527,-7.986,-0.008,0.0000,0.527,0.066
0.1200,0.562,-7.914,-0.009,0.0000,0.562,0.071
0.1210,0.552,-7.862,-0.003,0.0000,0.552,0.070
0.1220,0.512,-7.865,-0.007,0.0000,0.512,0.065
0.1230,0.499,-7.899,-0.009,0.0000,0.499,0.063
0.1240,0.512,-7.930,-0.010,0.0000,0.512,0.065
0.1250,0.537,-7.960,-0.005,0.0000,0.537,0.067
0.1260,0.558,-7.992,-0.009,0.0000,0.558,0.070
0.1270,0.589,-8.001,-0.009,0.0000,0.589,0.074
0.1280,0.649,-7.936,-0.010,0.0000,0.649,0.082
0.1290,0.662,-7.871,1.265,0.0000,0.662,0.084
0.1300,0.632,-7.855,0.222,0.0000,0.632,0.080
0.1310,0.611,-7.879,0.000,0.0000,0.611,0.078
0.1320,0.615,-7.914,-0.006,0.0000,0.615,0.078
0.1330,0.635,-7.945,-0.008,0.0000,0.635,0.080
0.1340,0.658,-7.978,-0.007,0.0000,0.658,0.082
0.1350,0.678,-8.002,-0.007,0.0000,0.678,0.085
0.1360,0.731,-7.961,-0.008,0.0000,0.731,0.092
0.1370,0.755,-7.892,-0.009,0.0000,0.755,0.096
0.1380,0.733,-7.856,-0.004,0.0000,0.733,0.093
0.1390,0.706,-7.874,-0.008,0.0000,0.706,0.090
0.1400,0.707,-7.907,-0.009,0.0000,0.707,0.089
0.1410,0.731,-7.939,-0.009,0.0000,0.731,0.092
0.1420,0.768,-7.969,-0.009,0.0000,0.768,0.096
0.1430,0.803,-8.000,-0.004,0.0000,0.803,0.100
0.1440,0.858,-7.986,-0.007,0.0000,0.858,0.107
0.1450,0.910,-7.907,-0.008,0.0000,0.910,0.115
0.1460,0.913,-7.851,1.658,0.0000,0.913,0.116
0.1470,0.893,-7.858,0.078,0.0000,0.893,0.114
0.1480,0.893,-7.888,-0.006,0.0000,0.893,0.113
0.1490,0.910,-7.921,-0.009,0.0000,0.910,0.115
0.1500,0.942,-7.952,-0.003,0.0000,0.942,0.118
0.1510,0.971,-7.984,-0.006,0.0000,0.971,0.122
0.1520,1.013,-7.996,-0.008,0.0005,1.013,0.127
0.1530,1.083,-7.933,-0.009,0.0005,1.083,0.137
0.1540,1.111,-7.869,-0.005,0.0005,1.111,0.141
0.1550,1.099,-7.854,-0.007,0.0005,1.099,0.140
0.1560,1.101,-7.877,-0.009,0.0005,1.101,0.140
0.1570,1.122,-7.912,-0.009,0.0005,1.122,0.142
0.1580,1.156,-7.945,-0.010,0.0005,1.156,0.146
0.1590,1.198,-7.975,-0.004,0.0005,1.198,0.150
0.1600,1.237,-8.001,-0.008,0.0005,1.237,0.155
0.1610,1.316,-7.950,-0.010,0.0005,1.316,0.166
0.1620,1.365,-7.879,0.636,0.0005,1.365,0.173
0.1630,1.366,-7.841,0.855,0.0005,1.366,0.174
0.1640,1.360,-7.865,0.026,0.0005,1.360,0.173
0.1650,1.369,-7.897,-0.005,0.0005,1.369,0.173
0.1660,1.396,-7.923,-0.007,0.0005,1.396,0.176
0.1670,1.431,-7.958,-0.008,0.0005,1.431,0.180
0.1680,1.474,-7.988,-0.009,0.0005,1.474,0.185
0.1690,1.544,-7.976,-0.006,0.0005,1.544,0.194
0.1700,1.613,-7.906,-0.007,0.0005,1.613,0.204
0.1710,1.633,-7.845,-0.009,0.0005,1.633,0.208
0.1720,1.632,-7.853,-0.008,0.0005,1.632,0.208
0.1730,1.647,-7.886,-0.009,0.0005,1.647,0.209
0.1740,1.679,-7.917,-0.003,0.0005,1.679,0.212
0.1750,1.709,-7.946,-0.007,0.0005,1.709,0.215
0.1760,1.748,-7.978,-0.008,0.0005,1.748,0.219
0.1770,1.800,-7.991,-0.011,0.0005,1.800,0.225
0.1780,1.883,-7.922,-0.007,0.0005,1.883,0.238
0.1790,1.923,-7.857,1.755,0.0005,1.923,0.245
0.1800,1.921,-7.839,0.307,0.0005,1.921,0.245
0.1810,1.929,-7.869,0.004,0.0005,1.929,0.245
0.1820,1.956,-7.902,-0.008,0.0005,1.956,0.248
0.1830,1.994,-7.933,-0.010,0.0005,1.994,0.251
0.1840,2.040,-7.963,-0.006,0.0005,2.040,0.256
0.1850,2.087,-7.993,-0.006,0.0005,2.087,0.261
0.1860,2.173,-7.947,-0.009,0.0005,2.173,0.273
0.1870,2.235,-7.874,-0.008,0.0005,2.235,0.284
0.1880,2.252,-7.840,-0.008,0.0005,2.252,0.287
0.1890,2.257,-7.858,-0.009,0.0005,2.257,0.287
0.1900,2.186,-7.880,-0.009,0.0005,2.186,0.277
0.1910,1.903,-7.901,-0.009,0.0005,1.903,0.241
0.1920,1.647,-7.915,-0.008,0.0005,1.647,0.208
0.1930,1.502,-7.934,-0.004,0.0005,1.502,0.189
0.1940,1.375,-7.920,-0.005,0.0005,1.375,0.174
0.1950,1.366,-7.829,0.024,0.0005,1.366,0.175
0.1960,1.369,-7.758,1.906,0.0005,1.369,0.177
0.1970,1.315,-7.766,0.095,0.0005,1.315,0.169
0.1980,1.363,-7.788,-0.005,0.0005,1.363,0.175
0.1990,1.410,-7.824,-0.010,0.0005,1.410,0.180
0.2000,1.425,-7.857,-0.009,0.0005,1.425,0.181
0.2010,1.504,-7.880,-0.005,0.0005,1.504,0.191
0.2020,1.556,-7.896,-0.006,0.0005,1.556,0.197
0.2030,1.625,-7.832,-0.009,0.0005,1.625,0.207
0.2040,1.687,-7.761,-0.008,0.0005,1.687,0.217
0.2050,1.664,-7.753,-0.008,0.0005,1.664,0.215
0.2060,1.645,-7.786,-0.009,0.0005,1.645,0.211
0.2070,1.643,-7.806,-0.009,0.0005,1.643,0.210
0.2080,1.632,-7.841,-0.008,0.0005,1.632,0.208
0.2090,1.645,-7.870,-0.005,0.0005,1.645,0.209
0.2100,1.657,-7.892,-0.003,0.0005,1.657,0.210
0.2110,1.697,-7.851,-0.006,0.0005,1.697,0.216
0.2120,1.717,-7.773,0.653,0.0005,1.717,0.221
0.2130,1.680,-7.721,0.900,0.0005,1.680,0.218
0.2140,1.636,-7.749,0.027,0.0005,1.636,0.211
0.2150,1.619,-7.777,-0.006,0.0005,1.619,0.208
0.2160,1.614,-7.804,-0.008,0.0005,1.614,0.207
0.2170,1.622,-7.841,-0.009,0.0005,1.622,0.207
0.2180,1.637,-7.870,-0.008,0.0005,1.637,0.208
0.2190,1.680,-7.852,-0.004,0.0005,1.680,0.214
0.2200,1.722,-7.784,-0.008,0.0005,1.722,0.221
0.2210,1.707,-7.728,-0.009,0.0005,1.707,0.221
0.2220,1.660,-7.726,-0.008,0.0005,1.660,0.215
0.2230,1.626,-7.765,-0.008,0.0005,1.626,0.209
0.2240,1.615,-7.798,-0.008,0.0005,1.615,0.207
0.2250,1.616,-7.823,-0.010,0.0005,1.616,0.207
0.2260,1.625,-7.854,-0.008,0.0005,1.625,0.207
0.2270,1.645,-7.865,-0.005,0.0005,1.645,0.209
0.2280,1.687,-7.795,-0.006,0.0005,1.687,0.216
0.2290,1.681,-7.724,1.596,0.0005,1.681,0.218
0.2300,1.637,-7.710,0.294,0.0005,1.637,0.212
0.2310,1.605,-7.735,0.002,0.0005,1.605,0.208
0.2320,1.592,-7.769,-0.008,0.0005,1.592,0.205
0.2330,1.586,-7.801,-0.009,0.0005,1.586,0.203
0.2340,1.582,-7.830,-0.005,0.0005,1.582,0.202
0.2350,1.578,-7.859,-0.005,0.0005,1.578,0.201
0.2360,1.611,-7.814,-0.008,0.0005,1.611,0.206
0.2370,1.624,-7.740,-0.007,0.0005,1.624,0.210
0.2380,1.598,-7.700,-0.008,0.0005,1.598,0.208
0.2390,1.565,-7.723,-0.009,0.0005,1.565,0.203
0.2400,1.552,-7.754,-0.008,0.0005,1.552,0.200
0.2410,1.546,-7.787,-0.008,0.0005,1.546,0.198
0.2420,1.538,-7.817,-0.009,0.0005,1.538,0.197
0.2430,1.528,-7.845,-0.009,0.0005,1.528,0.195
0.2440,1.544,-7.832,-0.009,0.0005,1.544,0.197
0.2450,1.566,-7.755,0.005,0.0005,1.566,0.202
0.2460,1.541,-7.697,1.840,0.0005,1.541,0.200
0.2470,1.493,-7.705,0.096,0.0005,1.493,0.194
0.2480,1.469,-7.734,-0.003,0.0005,1.469,0.190
0.2490,1.467,-7.764,-0.007,0.0005,1.467,0.189
0.2500,1.472,-7.795,-0.007,0.0005,1.472,0.189
0.2510,1.475,-7.824,-0.009,0.0005,1.475,0.189
0.2520,1.483,-7.838,-0.009,0.0005,1.483,0.189
0.2530,1.513,-7.777,-0.009,0.0005,1.513,0.195
0.2540,1.500,-7.713,-0.009,0.0005,1.500,0.195
0.2550,1.450,-7.695,-0.007,0.0005,1.450,0.188
0.2560,1.409,-7.725,-0.003,0.0005,1.409,0.182
0.2570,1.388,-7.756,-0.007,0.0005,1.388,0.179
0.2580,1.384,-7.787,-0.008,0.0005,1.384,0.178
0.2590,1.391,-7.814,-0.008,0.0005,1.391,0.178
0.2600,1.397,-7.840,-0.009,0.0005,1.397,0.178
0.2610,1.434,-7.792,-0.009,0.0005,1.434,0.184
0.2620,1.441,-7.721,0.505,0.0005,1.441,0.187
0.2630,1.402,-7.682,0.895,0.0005,1.402,0.182
0.2640,1.352,-7.704,0.029,0.0005,1.352,0.176
0.2650,1.327,-7.738,-0.003,0.0005,1.327,0.171
0.2660,1.317,-7.768,-0.007,0.0005,1.317,0.170
0.2670,1.323,-7.795,-0.006,0.0005,1.323,0.170
0.2680,1.333,-7.825,-0.008,0.0005,1.333,0.170
0.2690,1.362,-7.813,-0.009,0.0005,1.362,0.174
0.2700,1.385,-7.741,-0.009,0.0005,1.385,0.179
0.2710,1.358,-7.688,-0.007,0.0005,1.358,0.177
0.2720,1.305,-7.692,-0.009,0.0005,1.305,0.170
0.2730,1.272,-7.723,-0.005,0.0005,1.272,0.165
0.2740,1.253,-7.756,-0.007,0.0005,1.253,0.162
0.2750,1.248,-7.785,-0.007,0.0005,1.248,0.160
0.2760,1.258,-7.813,-0.009,0.0005,1.258,0.161
0.2770,1.277,-7.828,-0.009,0.0010,1.277,0.163
0.2780,1.322,-7.758,-0.009,0.0010,1.322,0.170
0.2790,1.321,-7.690,1.465,0.0010,1.321,0.172
0.2800,1.279,-7.673,0.312,0.0010,1.279,0.167
0.2810,1.239,-7.702,0.003,0.0010,1.239,0.161
0.2820,1.219,-7.736,-0.007,0.0010,1.219,0.158
0.2830,1.214,-7.770,-0.004,0.0010,1.214,0.156
0.2840,1.217,-7.801,-0.006,0.0010,1.217,0.156
0.2850,1.228,-7.825,-0.008,0.0010,1.228,0.157
0.2860,1.271,-7.779,-0.007,0.0010,1.271,0.163
0.2870,1.285,-7.708,-0.009,0.0010,1.285,0.167
0.2880,1.253,-7.669,-0.009,0.0010,1.253,0.163
0.2890,1.211,-7.691,-0.009,0.0010,1.211,0.157
0.2900,1.187,-7.724,-0.009,0.0010,1.187,0.154
0.2910,1.180,-7.756,-0.006,0.0010,1.180,0.152
0.2920,1.182,-7.788,-0.005,0.0010,1.182,0.152
0.2930,1.187,-7.817,-0.007,0.0010,1.187,0.152
0.2940,1.220,-7.799,-0.009,0.0010,1.220,0.156
0.2950,1.259,-7.721,-0.007,0.0010,1.259,0.163
0.2960,1.247,-7.666,1.674,0.0010,1.247,0.163
0.2970,1.204,-7.672,0.089,0.0010,1.204,0.157
0.2980,1.177,-7.704,-0.004,0.0010,1.177,0.153
0.2990,1.166,-7.736,-0.009,0.0010,1.166,0.151
0.3000,1.167,-7.766,-0.011,0.0010,1.167,0.150
0.3010,1.173,-7.796,-0.007,0.0010,1.173,0.151
0.3020,1.194,-7.810,-0.005,0.0015,1.194,0.153
0.3030,1.238,-7.749,-0.006,0.0015,1.238,0.160
0.3040,1.236,-7.685,-0.007,0.0015,1.236,0.161
0.3050,1.198,-7.660,-0.007,0.0015,1.198,0.156
0.3060,1.166,-7.689,-0.007,0.0015,1.166,0.152
0.3070,1.152,-7.721,-0.008,0.0015,1.152,0.149
0.3080,1.147,-7.753,-0.010,0.0015,1.147,0.148
0.3090,1.148,-7.786,-0.007,0.0015,1.148,0.147
0.3100,1.154,-7.814,-0.003,0.0015,1.154,0.148
0.3110,1.194,-7.768,-0.007,0.0015,1.194,0.154
0.3120,1.212,-7.687,0.315,0.0015,1.212,0.158
0.3130,1.188,-7.647,0.911,0.0015,1.188,0.155
0.3140,1.152,-7.665,0.027,0.0015,1.152,0.150
0.3150,1.136,-7.700,-0.006,0.0015,1.136,0.148
0.3160,1.131,-7.734,-0.006,0.0015,1.131,0.146
0.3170,1.129,-7.765,-0.007,0.0015,1.129,0.145
0.3180,1.132,-7.793,-0.008,0.0015,1.132,0.145
0.3190,1.164,-7.775,-0.009,0.0015,1.164,0.150
0.3200,1.201,-7.706,-0.008,0.0015,1.201,0.156
0.3210,1.188,-7.653,-0.009,0.0015,1.188,0.155
0.3220,1.146,-7.657,-0.009,0.0015,1.146,0.150
0.3230,1.121,-7.686,-0.009,0.0015,1.121,0.146
0.3240,1.114,-7.717,-0.007,0.0015,1.114,0.144
0.3250,1.113,-7.747,-0.004,0.0015,1.113,0.144
0.3260,1.113,-7.776,-0.003,0.0015,1.113,0.143
0.3270,1.119,-7.790,-0.007,0.0020,1.119,0.144
0.3280,1.161,-7.723,-0.007,0.0020,1.161,0.150
0.3290,1.163,-7.650,1.262,0.0020,1.163,0.152
0.3300,1.130,-7.630,0.290,0.0020,1.130,0.148
0.3310,1.102,-7.658,0.004,0.0020,1.102,0.144
0.3320,1.089,-7.690,-0.009,0.0020,1.089,0.142
0.3330,1.083,-7.723,-0.009,0.0020,1.083,0.140
0.3340,1.086,-7.753,-0.006,0.0020,1.086,0.140
0.3350,1.094,-7.780,-0.005,0.0020,1.094,0.141
0.3360,1.136,-7.740,-0.008,0.0020,1.136,0.147
0.3370,1.154,-7.668,-0.008,0.0020,1.154,0.150
0.3380,1.129,-7.621,-0.007,0.0020,1.129,0.148
0.3390,1.095,-7.643,-0.008,0.0020,1.095,0.143
0.3400,1.084,-7.675,-0.009,0.0020,1.084,0.141
0.3410,1.087,-7.705,-0.005,0.0020,1.087,0.141
0.3420,1.091,-7.736,-0.006,0.0020,1.091,0.141
0.3430,1.095,-7.761,-0.008,0.0020,1.095,0.141
0.3440,1.125,-7.747,-0.009,0.0020,1.125,0.145
0.3450,1.165,-7.675,-0.009,0.0020,1.165,0.152
0.3460,1.160,-7.619,1.791,0.0020,1.160,0.152
0.3470,1.128,-7.620,0.102,0.0020,1.128,0.148
0.3480,1.109,-7.650,0.000,0.0020,1.109,0.145
0.3490,1.105,-7.678,-0.007,0.0020,1.105,0.144
0.3500,1.109,-7.705,-0.007,0.0020,1.109,0.144
0.3510,1.115,-7.739,-0.008,0.0020,1.115,0.144
0.3520,1.129,-7.755,-0.009,0.0030,1.129,0.146
0.3530,1.174,-7.692,-0.008,0.0030,1.174,0.153
0.3540,1.182,-7.626,-0.004,0.0030,1.182,0.155
0.3550,1.153,-7.606,-0.005,0.0030,1.153,0.152
0.3560,1.129,-7.629,-0.007,0.0030,1.129,0.148
0.3570,1.122,-7.661,-0.009,0.0030,1.122,0.146
0.3580,1.127,-7.694,-0.009,0.0030,1.127,0.146
0.3590,1.136,-7.723,-0.011,0.0030,1.136,0.147
0.3600,1.146,-7.750,-0.009,0.0030,1.146,0.148
0.3610,1.194,-7.708,-0.004,0.0030,1.194,0.155
0.3620,1.213,-7.636,0.326,0.0030,1.213,0.159
0.3630,1.192,-7.590,0.974,0.0030,1.192,0.157
0.3640,1.161,-7.605,0.031,0.0030,1.161,0.153
0.3650,1.155,-7.638,-0.007,0.0030,1.155,0.151
0.3660,1.160,-7.670,-0.009,0.0030,1.160,0.151
0.3670,1.167,-7.700,-0.010,0.0030,1.167,0.152
0.3680,1.177,-7.729,-0.011,0.0030,1.177,0.152
0.3690,1.211,-7.719,-0.006,0.0030,1.211,0.157
0.3700,1.246,-7.653,-0.004,0.0030,1.246,0.163
0.3710,1.233,-7.598,-0.008,0.0030,1.233,0.162
0.3720,1.198,-7.597,-0.009,0.0030,1.198,0.158
0.3730,1.185,-7.623,-0.008,0.0030,1.185,0.155
0.3740,1.189,-7.655,-0.009,0.0030,1.189,0.155
0.3750,1.198,-7.688,-0.009,0.0030,1.198,0.156
0.3760,1.209,-7.719,-0.008,0.0030,1.209,0.157
0.3770,1.231,-7.732,-0.009,0.0035,1.231,0.159
0.3780,1.283,-7.667,-0.009,0.0035,1.283,0.167
0.3790,1.292,-7.602,1.225,0.0035,1.292,0.170
0.3800,1.261,-7.581,0.363,0.0035,1.261,0.166
0.3810,1.234,-7.609,0.008,0.0035,1.234,0.162
0.3820,1.229,-7.637,-0.007,0.0035,1.229,0.161
0.3830,1.232,-7.671,-0.008,0.0035,1.232,0.161
0.3840,1.237,-7.702,-0.009,0.0035,1.237,0.161
0.3850,1.247,-7.732,-0.010,0.0035,1.247,0.161
0.3860,1.295,-7.691,-0.004,0.0035,1.295,0.168
0.3870,1.314,-7.624,-0.008,0.0035,1.314,0.172
0.3880,1.294,-7.576,-0.007,0.0035,1.294,0.171
0.3890,1.264,-7.597,-0.007,0.0035,1.264,0.166
0.3900,1.255,-7.632,-0.009,0.0035,1.255,0.164
0.3910,1.255,-7.666,-0.010,0.0035,1.255,0.164
0.3920,1.261,-7.698,-0.004,0.0035,1.261,0.164
0.3930,1.265,-7.729,-0.007,0.0035,1.265,0.164
0.3940,1.298,-7.711,-0.008,0.0035,1.298,0.168
0.3950,1.333,-7.644,-0.009,0.0035,1.333,0.174
0.3960,1.325,-7.586,1.636,0.0035,1.325,0.175
0.3970,1.292,-7.590,0.105,0.0035,1.292,0.170
0.3980,1.276,-7.623,0.001,0.0035,1.276,0.167
0.3990,1.271,-7.656,-0.008,0.0035,1.271,0.166
0.4000,1.274,-7.683,-0.008,0.0035,1.274,0.166
0.4010,1.281,-7.717,-0.008,0.0035,1.281,0.166
0.4020,1.297,-7.732,-0.009,0.0040,1.297,0.168
0.4030,1.338,-7.673,-0.007,0.0040,1.338,0.174
0.4040,1.337,-7.616,-0.006,0.0040,1.337,0.175
0.4050,1.303,-7.592,-0.008,0.0040,1.303,0.172
0.4060,1.277,-7.621,-0.008,0.0040,1.277,0.168
0.4070,1.270,-7.655,-0.009,0.0040,1.270,0.166
0.4080,1.276,-7.686,-0.010,0.0040,1.276,0.166
0.4090,1.289,-7.716,-0.005,0.0040,1.289,0.167
0.4100,1.296,-7.747,-0.008,0.0040,1.296,0.167
0.4110,1.338,-7.700,-0.007,0.0040,1.338,0.174
0.4120,1.353,-7.636,0.264,0.0040,1.353,0.177
0.4130,1.326,-7.596,0.950,0.0040,1.326,0.175
0.4140,1.286,-7.619,0.030,0.0040,1.286,0.169
0.4150,1.269,-7.652,-0.006,0.0040,1.269,0.166
0.4160,1.272,-7.679,-0.008,0.0040,1.272,0.166
0.4170,1.287,-7.714,-0.007,0.0040,1.287,0.167
0.4180,1.298,-7.745,-0.008,0.0040,1.298,0.168
0.4190,1.329,-7.736,-0.006,0.0040,1.329,0.172
0.4200,1.356,-7.666,-0.008,0.0040,1.356,0.177
0.4210,1.339,-7.617,-0.009,0.0040,1.339,0.176
0.4220,1.291,-7.620,-0.008,0.0040,1.291,0.169
0.4230,1.260,-7.655,-0.007,0.0040,1.260,0.165
0.4240,1.250,-7.683,-0.007,0.0040,1.250,0.163
0.4250,1.254,-7.718,-0.009,0.0040,1.254,0.162
0.4260,1.261,-7.748,-0.010,0.0040,1.261,0.163
0.4270,1.284,-7.759,-0.004,0.0045,1.284,0.166
0.4280,1.327,-7.695,-0.007,0.0045,1.327,0.172
