Created by CETR Data Viewer ver.2.20.107 01/30/21 16:15:51
Created by CETR UMT ver.1.138.259 23 Jan 2021 13:33:46
Total number of runs - 1
Total number of steps = 1
Indenter tip ID = 0
C:\Users\caiot\OneDrive\Documentos\Python\Results\CSV\2021-01-23\preload_006.tst

Run # 1
Script file C:\TRIB\Scripts\Reciprocating Ambient\Caio V\reciprocating_caio_final.cts
Run date 23 Jan 2021 13:33:46
Step No. 1

Step Type Code: 0
Radius       = 4.2378
Velocity     = 0
Set Force    = -8
Duration     = 5.08
Data Count   = 509
Started at: 12:33:53.064 23 Jan 2021

T,Fx,Fz,LV,Z,Ff,COF
1.8000,0.513,-7.891,-0.007,0.0080,0.513,0.065
1.8100,0.514,-7.897,0.188,0.0080,0.514,0.065
1.8200,0.521,-7.886,0.062,0.0080,0.521,0.066
1.8300,0.521,-7.874,0.085,0.0080,0.521,0.066
1.8400,0.508,-7.884,0.206,0.0080,0.508,0.064
1.8500,0.509,-7.893,-0.008,0.0080,0.509,0.064
1.8600,0.518,-7.898,0.202,0.0080,0.518,0.066
1.8700,0.517,-7.888,0.052,0.0080,0.517,0.066
1.8800,0.515,-7.876,0.087,0.0080,0.515,0.065
1.8900,0.513,-7.885,0.173,0.0080,0.513,0.065
1.9000,0.514,-7.895,-0.008,0.0084,0.514,0.065
1.9100,0.516,-7.901,0.182,0.0085,0.516,0.065
1.9200,0.526,-7.890,0.042,0.0085,0.526,0.067
1.9300,0.525,-7.876,0.096,0.0085,0.525,0.067
1.9400,0.512,-7.887,0.169,0.0085,0.512,0.065
1.9500,0.516,-7.895,-0.007,0.0085,0.516,0.065
1.9600,0.520,-7.901,0.203,0.0085,0.520,0.066
1.9700,0.521,-7.890,0.038,0.0085,0.521,0.066
1.9800,0.519,-7.878,0.117,0.0085,0.519,0.066
1.9900,0.513,-7.887,0.180,0.0085,0.513,0.065
2.0000,0.512,-7.896,-0.008,0.0085,0.512,0.065
2.0100,0.514,-7.903,0.215,0.0085,0.514,0.065
2.0200,0.522,-7.893,0.021,0.0085,0.522,0.066
2.0300,0.518,-7.880,0.122,0.0085,0.518,0.066
2.0400,0.510,-7.888,0.181,0.0085,0.510,0.065
2.0500,0.510,-7.897,-0.008,0.0085,0.510,0.065
2.0600,0.512,-7.904,0.208,0.0085,0.512,0.065
2.0700,0.522,-7.895,0.009,0.0085,0.522,0.066
2.0800,0.519,-7.881,0.130,0.0085,0.519,0.066
2.0900,0.509,-7.889,0.179,0.0085,0.509,0.064
2.1000,0.509,-7.898,-0.008,0.0089,0.509,0.064
2.1100,0.514,-7.905,0.212,0.0090,0.514,0.065
2.1200,0.518,-7.896,0.006,0.0090,0.518,0.066
2.1300,0.519,-7.882,0.137,0.0090,0.519,0.066
2.1400,0.514,-7.890,0.161,0.0090,0.514,0.065
2.1500,0.511,-7.900,-0.007,0.0090,0.511,0.065
2.1600,0.514,-7.907,0.196,0.0090,0.514,0.065
2.1700,0.524,-7.897,0.004,0.0090,0.524,0.066
2.1800,0.522,-7.883,0.155,0.0090,0.522,0.066
2.1900,0.509,-7.892,0.163,0.0090,0.509,0.064
2.2000,0.514,-7.900,-0.008,0.0090,0.514,0.065
2.2100,0.516,-7.907,0.204,0.0090,0.516,0.065
2.2200,0.517,-7.899,0.002,0.0090,0.517,0.065
2.2300,0.521,-7.885,0.169,0.0090,0.521,0.066
2.2400,0.514,-7.893,0.147,0.0090,0.514,0.065
2.2500,0.511,-7.902,-0.008,0.0090,0.511,0.065
2.2600,0.514,-7.910,0.197,0.0090,0.514,0.065
2.2700,0.526,-7.901,-0.003,0.0092,0.526,0.067
2.2800,0.520,-7.886,0.178,0.0095,0.520,0.066
2.2900,0.510,-7.894,0.143,0.0095,0.510,0.065
2.3000,0.514,-7.903,-0.008,0.0095,0.514,0.065
2.3100,0.516,-7.911,0.194,0.0095,0.516,0.065
2.3200,0.521,-7.902,-0.005,0.0095,0.521,0.066
2.3300,0.521,-7.888,0.195,0.0095,0.521,0.066
2.3400,0.514,-7.895,0.145,0.0095,0.514,0.065
2.3500,0.511,-7.905,-0.008,0.0095,0.511,0.065
2.3600,0.514,-7.913,0.196,0.0095,0.514,0.065
2.3700,0.524,-7.905,-0.007,0.0095,0.524,0.066
2.3800,0.521,-7.889,0.196,0.0095,0.521,0.066
2.3900,0.513,-7.898,0.150,0.0095,0.513,0.065
2.4000,0.512,-7.905,-0.007,0.0095,0.512,0.065
2.4100,0.514,-7.913,0.197,0.0095,0.514,0.065
2.4200,0.524,-7.906,-0.007,0.0097,0.524,0.066
2.4300,0.520,-7.890,0.190,0.0100,0.520,0.066
2.4400,0.511,-7.898,0.156,0.0100,0.511,0.065
2.4500,0.514,-7.907,-0.008,0.0100,0.514,0.065
2.4600,0.513,-7.915,0.185,0.0100,0.513,0.065
2.4700,0.520,-7.909,-0.008,0.0100,0.520,0.066
2.4800,0.522,-7.892,0.208,0.0100,0.522,0.066
2.4900,0.511,-7.900,0.144,0.0100,0.511,0.065
2.5000,0.510,-7.909,-0.008,0.0100,0.510,0.065
2.5100,0.515,-7.917,0.157,0.0100,0.515,0.065
2.5200,0.524,-7.910,-0.008,0.0100,0.524,0.066
2.5300,0.522,-7.894,0.198,0.0100,0.522,0.066
2.5400,0.512,-7.902,0.155,0.0100,0.512,0.065
2.5500,0.518,-7.909,-0.007,0.0100,0.518,0.066
2.5600,0.514,-7.917,0.170,0.0100,0.514,0.065
2.5700,0.520,-7.912,-0.008,0.0102,0.520,0.066
2.5800,0.528,-7.895,0.201,0.0105,0.528,0.067
2.5900,0.514,-7.902,0.161,0.0105,0.514,0.065
2.6000,0.511,-7.911,-0.008,0.0105,0.511,0.065
2.6100,0.517,-7.918,0.173,0.0105,0.517,0.065
2.6200,0.523,-7.914,-0.007,0.0105,0.523,0.066
2.6300,0.521,-7.897,0.213,0.0105,0.521,0.066
2.6400,0.514,-7.903,0.162,0.0105,0.514,0.065
2.6500,0.514,-7.912,-0.008,0.0105,0.514,0.065
2.6600,0.513,-7.920,0.169,0.0105,0.513,0.065
2.6700,0.519,-7.917,-0.007,0.0105,0.519,0.066
2.6800,0.526,-7.898,0.210,0.0105,0.526,0.067
2.6900,0.514,-7.905,0.155,0.0105,0.514,0.065
2.7000,0.512,-7.914,-0.007,0.0105,0.512,0.065
2.7100,0.519,-7.921,0.150,0.0105,0.519,0.065
2.7200,0.523,-7.918,-0.008,0.0105,0.523,0.066
2.7300,0.525,-7.900,0.199,0.0105,0.525,0.067
2.7400,0.517,-7.905,0.181,0.0105,0.517,0.065
2.7500,0.513,-7.915,-0.007,0.0109,0.513,0.065
2.7600,0.516,-7.923,0.168,0.0110,0.516,0.065
2.7700,0.521,-7.919,-0.007,0.0110,0.521,0.066
2.7800,0.523,-7.901,0.205,0.0110,0.523,0.066
2.7900,0.513,-7.908,0.174,0.0110,0.513,0.065
2.8000,0.514,-7.916,-0.008,0.0110,0.514,0.065
2.8100,0.516,-7.924,0.142,0.0110,0.516,0.065
2.8200,0.522,-7.921,-0.008,0.0110,0.522,0.066
2.8300,0.527,-7.903,0.189,0.0110,0.527,0.067
2.8400,0.514,-7.909,0.192,0.0110,0.514,0.065
2.8500,0.511,-7.917,-0.008,0.0110,0.511,0.065
2.8600,0.517,-7.924,0.151,0.0110,0.517,0.065
2.8700,0.520,-7.922,-0.008,0.0110,0.520,0.066
2.8800,0.521,-7.905,0.200,0.0110,0.521,0.066
2.8900,0.514,-7.909,0.180,0.0110,0.514,0.065
2.9000,0.516,-7.919,-0.007,0.0110,0.516,0.065
2.9100,0.513,-7.927,0.137,0.0110,0.513,0.065
2.9200,0.522,-7.925,-0.007,0.0112,0.522,0.066
2.9300,0.528,-7.906,0.198,0.0115,0.528,0.067
2.9400,0.514,-7.911,0.184,0.0115,0.514,0.065
2.9500,0.513,-7.920,-0.008,0.0115,0.513,0.065
2.9600,0.520,-7.928,0.142,0.0115,0.520,0.066
2.9700,0.522,-7.926,-0.008,0.0115,0.522,0.066
2.9800,0.524,-7.907,0.192,0.0115,0.524,0.066
2.9900,0.518,-7.911,0.195,0.0115,0.518,0.065
3.0000,0.515,-7.920,-0.008,0.0115,0.515,0.065
3.0100,0.513,-7.930,0.160,0.0115,0.513,0.065
3.0200,0.520,-7.927,-0.007,0.0115,0.520,0.066
3.0300,0.525,-7.908,0.194,0.0115,0.525,0.066
3.0400,0.510,-7.913,0.202,0.0115,0.510,0.064
3.0500,0.511,-7.922,-0.008,0.0115,0.511,0.064
3.0600,0.514,-7.930,0.151,0.0115,0.514,0.065
3.0700,0.518,-7.930,-0.008,0.0115,0.518,0.065
3.0800,0.523,-7.911,0.173,0.0115,0.523,0.066
3.0900,0.514,-7.914,0.202,0.0115,0.514,0.065
3.1000,0.512,-7.923,-0.008,0.0115,0.512,0.065
3.1100,0.513,-7.931,0.161,0.0115,0.513,0.065
3.1200,0.519,-7.932,-0.007,0.0117,0.519,0.065
3.1300,0.524,-7.911,0.157,0.0120,0.524,0.066
3.1400,0.513,-7.915,0.211,0.0120,0.513,0.065
3.1500,0.513,-7.924,-0.008,0.0120,0.513,0.065
3.1600,0.514,-7.932,0.165,0.0120,0.514,0.065
3.1700,0.518,-7.932,-0.007,0.0120,0.518,0.065
3.1800,0.524,-7.913,0.164,0.0120,0.524,0.066
3.1900,0.510,-7.915,0.211,0.0120,0.510,0.064
3.2000,0.511,-7.925,-0.008,0.0120,0.511,0.065
3.2100,0.516,-7.933,0.154,0.0120,0.516,0.065
3.2200,0.517,-7.934,-0.008,0.0120,0.517,0.065
3.2300,0.525,-7.914,0.161,0.0120,0.525,0.066
3.2400,0.516,-7.917,0.209,0.0120,0.516,0.065
3.2500,0.513,-7.925,-0.007,0.0120,0.513,0.065
3.2600,0.512,-7.934,0.173,0.0120,0.512,0.065
3.2700,0.519,-7.936,-0.008,0.0120,0.519,0.065
3.2800,0.525,-7.914,0.166,0.0120,0.525,0.066
3.2900,0.509,-7.917,0.204,0.0120,0.509,0.064
3.3000,0.514,-7.927,-0.007,0.0120,0.514,0.065
3.3100,0.517,-7.934,0.176,0.0120,0.517,0.065
3.3200,0.515,-7.937,-0.008,0.0121,0.515,0.065
3.3300,0.525,-7.917,0.152,0.0125,0.525,0.066
3.3400,0.517,-7.920,0.195,0.0125,0.517,0.065
3.3500,0.511,-7.928,-0.007,0.0125,0.511,0.065
3.3600,0.513,-7.935,0.183,0.0125,0.513,0.065
3.3700,0.520,-7.938,-0.008,0.0125,0.520,0.066
3.3800,0.526,-7.918,0.156,0.0125,0.526,0.066
3.3900,0.511,-7.919,0.198,0.0125,0.511,0.064
3.4000,0.514,-7.928,-0.008,0.0125,0.514,0.065
3.4100,0.516,-7.935,0.201,0.0125,0.516,0.065
3.4200,0.514,-7.940,-0.008,0.0125,0.514,0.065
3.4300,0.524,-7.918,0.139,0.0125,0.524,0.066
3.4400,0.514,-7.920,0.188,0.0125,0.514,0.065
3.4500,0.511,-7.930,-0.007,0.0125,0.511,0.064
3.4600,0.515,-7.937,0.196,0.0125,0.515,0.065
3.4700,0.518,-7.941,-0.008,0.0125,0.518,0.065
3.4800,0.526,-7.920,0.149,0.0125,0.526,0.066
3.4900,0.514,-7.922,0.192,0.0125,0.514,0.065
3.5000,0.513,-7.930,-0.008,0.0125,0.513,0.065
3.5100,0.515,-7.937,0.196,0.0125,0.515,0.065
3.5200,0.517,-7.942,-0.007,0.0125,0.517,0.065
3.5300,0.527,-7.922,0.156,0.0125,0.527,0.066
3.5400,0.514,-7.922,0.179,0.0125,0.514,0.065
3.5500,0.515,-7.930,-0.008,0.0129,0.515,0.065
3.5600,0.515,-7.938,0.195,0.0130,0.515,0.065
3.5700,0.515,-7.943,-0.007,0.0130,0.515,0.065
3.5800,0.528,-7.922,0.148,0.0130,0.528,0.067
3.5900,0.517,-7.923,0.180,0.0130,0.517,0.065
3.6000,0.514,-7.932,-0.005,0.0130,0.514,0.065
3.6100,0.514,-7.940,0.203,0.0130,0.514,0.065
3.6200,0.519,-7.944,-0.008,0.0130,0.519,0.065
3.6300,0.524,-7.924,0.173,0.0130,0.524,0.066
3.6400,0.512,-7.924,0.153,0.0130,0.512,0.065
3.6500,0.516,-7.933,-0.007,0.0130,0.516,0.065
3.6600,0.515,-7.941,0.194,0.0130,0.515,0.065
3.6700,0.516,-7.947,-0.007,0.0130,0.516,0.065
3.6800,0.530,-7.924,0.169,0.0130,0.530,0.067
3.6900,0.519,-7.925,0.146,0.0130,0.519,0.065
3.7000,0.511,-7.932,-0.008,0.0130,0.511,0.064
3.7100,0.517,-7.941,0.208,0.0130,0.517,0.065
3.7200,0.520,-7.947,-0.008,0.0130,0.520,0.065
3.7300,0.526,-7.927,0.176,0.0130,0.526,0.066
3.7400,0.516,-7.925,0.151,0.0130,0.516,0.065
3.7500,0.516,-7.934,-0.007,0.0130,0.516,0.065
3.7600,0.515,-7.943,0.203,0.0130,0.515,0.065
3.7700,0.515,-7.949,-0.008,0.0132,0.515,0.065
3.7800,0.531,-7.929,0.179,0.0135,0.531,0.067
3.7900,0.517,-7.927,0.145,0.0135,0.517,0.065
3.8000,0.514,-7.935,-0.007,0.0135,0.514,0.065
3.8100,0.517,-7.944,0.203,0.0135,0.517,0.065
3.8200,0.519,-7.950,-0.008,0.0135,0.519,0.065
3.8300,0.529,-7.931,0.180,0.0135,0.529,0.067
3.8400,0.517,-7.928,0.153,0.0135,0.517,0.065
3.8500,0.515,-7.937,-0.008,0.0135,0.515,0.065
3.8600,0.515,-7.946,0.201,0.0135,0.515,0.065
3.8700,0.516,-7.951,-0.007,0.0135,0.516,0.065
3.8800,0.527,-7.932,0.193,0.0135,0.527,0.066
3.8900,0.515,-7.929,0.151,0.0135,0.515,0.065
3.9000,0.514,-7.937,-0.008,0.0135,0.514,0.065
3.9100,0.515,-7.946,0.175,0.0135,0.515,0.065
3.9200,0.516,-7.953,-0.008,0.0137,0.516,0.065
3.9300,0.530,-7.934,0.198,0.0140,0.530,0.067
3.9400,0.518,-7.930,0.140,0.0140,0.518,0.065
3.9500,0.514,-7.939,-0.007,0.0140,0.514,0.065
3.9600,0.519,-7.947,0.172,0.0140,0.519,0.065
3.9700,0.519,-7.954,-0.008,0.0140,0.519,0.065
3.9800,0.527,-7.936,0.196,0.0140,0.527,0.066
3.9900,0.521,-7.932,0.141,0.0140,0.521,0.066
4.0000,0.519,-7.939,-0.007,0.0140,0.519,0.065
4.0100,0.516,-7.948,0.177,0.0140,0.516,0.065
4.0200,0.516,-7.955,-0.008,0.0140,0.516,0.065
4.0300,0.533,-7.937,0.211,0.0140,0.533,0.067
4.0400,0.516,-7.932,0.154,0.0140,0.516,0.065
4.0500,0.513,-7.941,-0.008,0.0140,0.513,0.065
4.0600,0.519,-7.948,0.178,0.0140,0.519,0.065
4.0700,0.517,-7.957,-0.008,0.0140,0.517,0.065
4.0800,0.526,-7.939,0.209,0.0140,0.526,0.066
4.0900,0.519,-7.934,0.159,0.0140,0.519,0.065
4.1000,0.517,-7.941,-0.008,0.0140,0.517,0.065
4.1100,0.512,-7.950,0.171,0.0140,0.512,0.064
4.1200,0.515,-7.958,-0.008,0.0142,0.515,0.065
4.1300,0.530,-7.940,0.216,0.0145,0.530,0.067
4.1400,0.514,-7.935,0.180,0.0145,0.514,0.065
4.1500,0.512,-7.942,-0.007,0.0145,0.512,0.064
4.1600,0.514,-7.951,0.163,0.0145,0.514,0.065
4.1700,0.515,-7.960,-0.007,0.0145,0.515,0.065
4.1800,0.526,-7.942,0.186,0.0145,0.526,0.066
4.1900,0.520,-7.937,0.177,0.0145,0.520,0.066
4.2000,0.517,-7.944,-0.007,0.0145,0.517,0.065
4.2100,0.515,-7.952,0.149,0.0145,0.515,0.065
4.2200,0.517,-7.959,-0.008,0.0145,0.517,0.065
4.2300,0.528,-7.943,0.208,0.0145,0.528,0.066
4.2400,0.518,-7.937,0.192,0.0145,0.518,0.065
