Created by CETR Data Viewer ver.2.20.107 01/30/21 16:15:51
Created by CETR UMT ver.1.138.259 23 Jan 2021 13:24:13
Total number of runs - 1
Total number of steps = 1
Indenter tip ID = 0
C:\Users\caiot\OneDrive\Documentos\Python\Results\CSV\2021-01-23\preload_002.tst

Run # 1
Script file C:\TRIB\Scripts\Reciprocating Ambient\Caio V\reciprocating_caio_final.cts
Run date 23 Jan 2021 13:24:13
Step No. 1

Step Type Code: 0
Radius       = 4.2378
Velocity     = 0
Set Force    = -8
Duration     = 5.16
Data Count   = 517
Started at: 12:33:53.064 23 Jan 2021

T,Fx,Fz,LV,Z,Ff,COF
sec,N,N,mm,mm,N,

4.2600,0.272,-7.990,-0.008,-0.0630,0.272,0.034
4.2700,0.275,-7.997,0.178,-0.0630,0.275,0.034
4.2800,0.279,-7.993,-0.008,-0.0630,0.279,0.035
4.2900,0.281,-7.975,0.242,-0.0630,0.281,0.035
4.3000,0.270,-7.981,0.185,-0.0630,0.270,0.034
4.3100,0.272,-7.991,-0.008,-0.0630,0.272,0.034
4.3200,0.275,-7.998,0.164,-0.0630,0.275,0.034
4.3300,0.280,-7.994,-0.007,-0.0630,0.280,0.035
4.3400,0.283,-7.975,0.207,-0.0630,0.283,0.035
4.3500,0.274,-7.981,0.197,-0.0630,0.274,0.034
4.3600,0.273,-7.990,-0.007,-0.0630,0.273,0.034
4.3700,0.271,-7.999,0.184,-0.0630,0.271,0.034
4.3800,0.279,-7.995,-0.007,-0.0630,0.279,0.035
4.3900,0.283,-7.977,0.213,-0.0630,0.283,0.036
4.4000,0.270,-7.983,0.191,-0.0630,0.270,0.034
4.4100,0.272,-7.991,-0.007,-0.0630,0.272,0.034
4.4200,0.275,-7.999,0.172,-0.0628,0.275,0.034
4.4300,0.278,-7.996,-0.007,-0.0625,0.278,0.035
4.4400,0.280,-7.978,0.214,-0.0625,0.280,0.035
4.4500,0.275,-7.983,0.203,-0.0625,0.275,0.034
4.4600,0.272,-7.992,-0.008,-0.0625,0.272,0.034
4.4700,0.271,-8.000,0.171,-0.0625,0.271,0.034
4.4800,0.281,-7.996,-0.008,-0.0625,0.281,0.035
4.4900,0.283,-7.978,0.221,-0.0625,0.283,0.035
4.5000,0.269,-7.984,0.190,-0.0625,0.269,0.034
4.5100,0.272,-7.993,-0.008,-0.0625,0.272,0.034
4.5200,0.277,-8.000,0.165,-0.0625,0.277,0.035
4.5300,0.278,-7.997,-0.008,-0.0625,0.278,0.035
4.5400,0.282,-7.978,0.228,-0.0625,0.282,0.035
4.5500,0.273,-7.983,0.183,-0.0625,0.273,0.034
4.5600,0.270,-7.994,-0.008,-0.0625,0.270,0.034
4.5700,0.273,-8.002,0.168,-0.0625,0.273,0.034
4.5800,0.281,-7.998,-0.007,-0.0625,0.281,0.035
4.5900,0.284,-7.979,0.219,-0.0625,0.284,0.036
4.6000,0.271,-7.985,0.189,-0.0625,0.271,0.034
4.6100,0.273,-7.994,-0.007,-0.0625,0.273,0.034
4.6200,0.274,-8.001,0.177,-0.0625,0.274,0.034
4.6300,0.277,-7.998,-0.007,-0.0625,0.277,0.035
4.6400,0.282,-7.981,0.219,-0.0625,0.282,0.035
4.6500,0.272,-7.986,0.184,-0.0625,0.272,0.034
4.6600,0.273,-7.995,-0.007,-0.0625,0.273,0.034
4.6700,0.275,-8.002,0.175,-0.0625,0.275,0.034
4.6800,0.279,-7.999,-0.007,-0.0625,0.279,0.035
4.6900,0.283,-7.981,0.211,-0.0625,0.283,0.035
4.7000,0.275,-7.986,0.195,-0.0625,0.275,0.034
4.7100,0.271,-7.995,-0.007,-0.0625,0.271,0.034
4.7200,0.272,-8.003,0.174,-0.0625,0.272,0.034
4.7300,0.281,-7.999,-0.008,-0.0625,0.281,0.035
4.7400,0.281,-7.982,0.208,-0.0625,0.281,0.035
4.7500,0.270,-7.987,0.197,-0.0625,0.270,0.034
4.7600,0.274,-7.995,-0.007,-0.0625,0.274,0.034
4.7700,0.275,-8.003,0.170,-0.0624,0.275,0.034
4.7800,0.275,-8.000,-0.007,-0.0620,0.275,0.034
4.7900,0.281,-7.982,0.234,-0.0620,0.281,0.035
4.8000,0.272,-7.987,0.190,-0.0620,0.272,0.034
4.8100,0.267,-7.996,-0.007,-0.0620,0.267,0.033
4.8200,0.271,-8.004,0.168,-0.0620,0.271,0.034
4.8300,0.280,-8.000,-0.007,-0.0620,0.280,0.035
4.8400,0.279,-7.982,0.234,-0.0620,0.279,0.035
4.8500,0.268,-7.988,0.191,-0.0620,0.268,0.034
4.8600,0.271,-7.996,-0.008,-0.0620,0.271,0.034
4.8700,0.271,-8.004,0.172,-0.0620,0.271,0.034
4.8800,0.273,-8.001,-0.007,-0.0620,0.273,0.034
4.8900,0.282,-7.983,0.212,-0.0620,0.282,0.035
4.9000,0.273,-7.988,0.184,-0.0620,0.273,0.034
4.9100,0.269,-7.997,-0.007,-0.0620,0.269,0.034
4.9200,0.273,-8.004,0.174,-0.0620,0.273,0.034
4.9300,0.279,-8.001,-0.007,-0.0620,0.279,0.035
4.9400,0.280,-7.983,0.214,-0.0620,0.280,0.035
4.9500,0.269,-7.989,0.195,-0.0620,0.269,0.034
4.9600,0.272,-7.998,-0.008,-0.0620,0.272,0.034
4.9700,0.273,-8.005,0.169,-0.0620,0.273,0.034
4.9800,0.278,-8.002,-0.007,-0.0620,0.278,0.035
4.9900,0.283,-7.983,0.212,-0.0620,0.283,0.035
5.0000,0.272,-7.988,0.206,-0.0620,0.272,0.034
5.0100,0.271,-7.997,-0.008,-0.0620,0.271,0.034
5.0200,0.272,-8.006,0.167,-0.0620,0.272,0.034
5.0300,0.277,-8.001,-0.007,-0.0620,0.277,0.035
5.0400,0.280,-7.984,0.221,-0.0620,0.280,0.035
5.0500,0.270,-7.989,0.200,-0.0620,0.270,0.034
5.0600,0.268,-7.998,-0.007,-0.0620,0.268,0.033
5.0700,0.272,-8.006,0.153,-0.0620,0.272,0.034
5.0800,0.280,-8.003,-0.008,-0.0620,0.280,0.035
5.0900,0.281,-7.984,0.212,-0.0620,0.281,0.035
5.1000,0.272,-7.989,0.187,-0.0620,0.272,0.034
5.1100,0.274,-7.998,-0.007,-0.0620,0.274,0.034
5.1200,0.272,-8.006,0.180,-0.0620,0.272,0.034
5.1300,0.276,-8.003,-0.008,-0.0620,0.276,0.034
5.1400,0.284,-7.984,0.224,-0.0620,0.284,0.036
5.1500,0.271,-7.990,0.193,-0.0620,0.271,0.034
5.1600,0.267,-7.999,-0.007,-0.0620,0.267,0.033


