2020-12-01 11:21:50	25.5	46.5
2020-12-01 11:21:51	25.5	46.6
2020-12-01 11:21:52	25.5	46.6
2020-12-01 11:21:53	25.5	46.6
2020-12-01 11:21:54	25.5	46.5
2020-12-01 11:21:55	25.5	46.4
2020-12-01 11:21:56	25.5	46.5
2020-12-01 11:21:57	25.5	46.6
2020-12-01 11:21:59	25.5	46.5
2020-12-01 11:22:00	25.5	46.5
2020-12-01 11:22:01	25.5	46.4
2020-12-01 11:22:02	25.5	46.4
2020-12-01 11:22:03	25.5	46.4
2020-12-01 11:22:04	25.5	46.5
2020-12-01 11:22:05	25.5	46.5
2020-12-01 11:22:06	25.5	46.5
2020-12-01 11:22:07	25.5	46.6
2020-12-01 11:22:08	25.5	46.5
2020-12-01 11:22:09	25.5	46.5
2020-12-01 11:22:10	25.5	46.6
2020-12-01 11:22:12	25.5	46.5
2020-12-01 11:22:13	25.5	46.6
2020-12-01 11:22:14	25.5	46.6
2020-12-01 11:22:15	25.5	46.5
2020-12-01 11:22:16	25.5	46.5
2020-12-01 11:22:17	25.5	46.6
2020-12-01 11:22:18	25.5	46.6
2020-12-01 11:22:19	25.5	46.6
2020-12-01 11:22:20	25.5	46.5
2020-12-01 11:22:21	25.5	46.6
2020-12-01 11:22:22	25.5	46.7
2020-12-01 11:22:23	25.5	46.7
2020-12-01 11:22:24	25.5	46.7
2020-12-01 11:22:26	25.5	46.7
2020-12-01 11:22:27	25.5	46.6
2020-12-01 11:22:28	25.5	46.6
2020-12-01 11:22:29	25.5	46.7
2020-12-01 11:22:30	25.5	46.6
2020-12-01 11:22:31	25.5	46.7
2020-12-01 11:22:32	25.5	46.7
2020-12-01 11:22:33	25.5	46.6
2020-12-01 11:22:34	25.5	46.6
2020-12-01 11:22:35	25.5	46.6
2020-12-01 11:22:36	25.5	46.5
2020-12-01 11:22:37	25.5	46.5
2020-12-01 11:22:38	25.5	46.5
2020-12-01 11:22:40	25.5	46.5
2020-12-01 11:22:41	25.5	46.5
2020-12-01 11:22:42	25.5	46.5
2020-12-01 11:22:43	25.5	46.4
2020-12-01 11:22:44	25.5	46.5
