25.2	46.5
25.2	46.8
25.2	46.6
25.2	46.7
25.2	47.0
25.2	47.0
25.2	47.2
25.2	47.1
25.2	47.0
25.2	47.0
25.2	47.1
25.2	47.1
25.2	47.3
25.2	47.2
25.2	47.3
25.2	46.9
25.2	46.5
25.2	46.4
25.2	46.5
25.2	46.7
25.2	47.0
25.2	47.1
25.2	47.3
25.2	47.2
25.2	47.3
25.2	47.5
25.2	47.6
25.2	47.6
25.2	47.6
25.2	47.2
25.2	47.1
25.2	47.2
25.2	47.1
25.2	47.3
25.2	47.4
25.2	47.3
25.2	47.3
25.2	47.1
25.2	46.8
25.2	47.2
25.2	47.5
25.2	47.3
25.2	47.2
25.2	47.2
25.2	46.9
25.2	47.0
25.2	47.1
25.2	47.3
25.2	47.0
25.2	46.9
25.2	47.0
25.2	47.2
25.2	47.1
25.2	47.3
25.2	47.3
25.2	47.0
25.2	47.0
25.2	46.9
25.2	46.9
25.2	47.0
25.2	47.1
25.2	47.0
25.2	46.9
25.2	46.8
25.2	46.8
25.2	47.1
25.2	47.1
25.2	46.5
25.2	46.7
25.2	46.8
25.2	46.8
25.2	46.9
25.2	47.3
25.2	46.6
25.2	47.0
25.2	47.1
25.2	47.0
25.2	47.0
25.2	46.8
25.2	46.8
25.2	46.8
25.2	46.8
25.2	47.0
25.2	47.0
25.2	46.9
25.3	46.6
25.2	46.1
25.2	46.6
25.3	46.5
25.2	46.5
25.2	46.3
25.2	46.0
25.3	46.1
25.2	46.4
25.2	46.3
25.2	46.5
25.2	46.7
25.2	46.5
25.2	46.5
25.2	46.5
25.2	46.5
25.2	46.7
25.2	46.8
25.2	47.1
25.2	47.0
25.2	46.2
25.2	46.5
25.2	46.5
25.2	46.6
25.2	46.9
25.2	46.6
25.2	46.8
25.2	46.7
25.2	47.0
25.2	47.0
25.2	47.3
25.3	47.4
25.2	47.3
25.2	47.1
25.3	47.4
25.2	47.3
25.2	46.8
25.2	47.0
25.2	46.5
25.2	46.6
25.2	46.7
25.2	46.8
25.2	46.9
25.2	46.8
25.3	46.9
25.2	46.8
25.2	46.9
25.3	47.0
25.2	46.9
25.3	46.5
25.2	46.7
25.2	46.8
25.2	47.0
25.3	47.3
25.2	46.9
25.2	46.9
25.3	47.1
25.2	47.0
25.2	47.0
25.3	46.7
25.3	47.0
25.3	47.2
25.3	47.1
25.3	47.4
25.2	47.2
25.3	47.0
25.2	46.8
25.3	46.9
25.2	46.8
25.2	47.1
25.2	47.1
25.3	46.9
25.3	46.4
25.3	46.3
25.2	46.5
25.3	46.9
25.2	46.4
25.2	46.5
25.3	46.6
25.3	47.0
25.2	47.2
25.3	47.3
25.3	47.2
25.3	47.2
25.3	46.9
25.3	47.1
25.3	46.9
25.2	47.2
25.3	47.3
25.3	47.4
25.3	47.3
25.3	47.2
25.3	47.4
25.3	46.9
25.3	47.2
25.3	47.3
25.3	47.0
25.3	46.9
25.3	47.0
25.3	47.1
25.3	47.0
25.3	46.9
25.3	46.8
25.3	47.3
25.3	47.2
25.3	47.0
25.3	47.2
25.3	46.9
25.3	47.1
25.3	47.1
25.3	47.4
25.3	47.3
25.3	47.5
25.3	47.5
25.3	47.4
25.3	47.5
25.3	47.4
25.3	47.3
25.3	47.1
25.3	47.0
25.3	46.9
25.3	46.9
25.3	47.1
25.3	46.7
25.3	46.9
25.3	47.0
25.3	46.9
25.3	47.3
25.3	47.2
25.3	47.2
25.3	47.0
25.3	47.1
25.3	47.3
25.3	47.5
25.3	47.1
25.3	47.1
25.3	46.8
25.3	46.9
25.3	46.9
25.3	46.8
25.3	46.8
25.3	46.8
25.3	47.1
25.3	46.9
25.3	46.6
25.3	46.9
25.3	47.2
25.3	47.2
25.3	47.0
25.3	46.9
25.3	46.9
25.3	47.1
25.3	47.1
25.3	46.9
25.3	47.3
25.3	47.1
25.3	47.1
25.3	47.2
25.3	47.4
25.3	46.8
25.3	47.0
25.3	47.1
25.3	47.1
25.3	47.0
25.3	47.3
25.3	47.2
25.3	47.2
25.3	46.9
25.3	47.0
25.3	46.9
25.3	46.9
25.3	46.9
25.3	47.2
25.3	47.4
25.3	47.5
25.3	47.3
25.3	47.3
25.3	47.3
25.3	47.4
25.3	47.4
25.3	47.4
25.3	47.3
25.3	47.0
25.3	47.0
25.3	47.2
25.3	47.0
25.3	46.9
25.3	46.5
25.3	46.5
25.3	46.3
25.3	46.3
25.3	46.5
25.3	47.0
25.3	47.2
25.3	47.0
25.3	46.9
25.3	46.9
25.3	47.2
25.3	47.1
25.3	47.1
25.3	47.1
25.3	47.1
25.3	47.1
25.3	47.3
25.3	47.0
25.3	47.2
25.3	47.1
25.3	47.0
25.3	47.0
25.3	46.9
25.3	47.1
25.3	47.1
25.3	47.1
25.3	46.9
25.3	47.1
25.3	47.1
25.3	47.2
25.3	47.2
25.3	47.6
25.3	47.3
25.3	47.2
25.4	47.2
25.3	47.4
25.3	47.4
25.4	47.2
25.3	47.4
25.4	47.1
25.4	46.9
25.4	47.0
25.4	47.0
25.3	47.1
25.4	47.3
25.3	47.1
25.3	46.9
25.3	46.8
25.4	46.8
25.4	46.8
25.4	47.0
25.3	46.9
25.4	46.9
25.4	46.9
25.3	47.0
25.4	47.0
25.3	46.9
25.4	47.1
25.4	47.3
25.4	47.5
25.4	47.3
25.4	47.4
25.4	47.4
25.4	47.5
25.4	47.2
25.4	47.0
25.4	47.0
25.4	46.9
25.4	47.2
25.4	47.3
25.4	47.3
25.4	47.3
25.4	47.4
25.4	47.4
25.4	47.0
25.4	47.3
25.4	47.4
25.4	47.5
25.4	47.2
25.4	47.2
25.4	47.3
25.4	47.0
25.4	46.9
25.4	47.1
25.4	47.1
25.4	46.8
25.4	47.1
25.4	46.9
25.4	47.0
25.4	47.3
25.4	47.2
25.4	47.1
25.4	47.2
25.4	47.1
25.4	47.0
25.4	47.0
25.4	47.1
25.4	46.9
25.4	46.7
25.4	47.0
25.4	47.1
25.4	47.1
25.4	46.8
25.4	46.6
25.4	46.5
25.4	46.7
25.4	46.5
25.4	46.8
25.4	46.9
25.4	47.0
25.4	46.9
25.4	46.9
25.4	47.3
25.4	47.5
25.4	47.6
25.4	47.4
25.4	47.3
25.4	47.3
25.4	46.9
25.4	47.1
25.4	47.3
25.4	47.4
25.4	47.0
25.4	46.9
25.4	46.9
25.4	47.0
25.4	47.4
25.4	47.1
25.4	47.2
25.4	47.2
25.4	47.1
25.4	47.3
25.4	46.9
25.4	46.2
25.4	46.3
25.4	46.5
25.4	46.7
25.4	47.0
25.4	47.0
25.4	47.2
25.4	47.2
25.4	47.0
25.4	47.1
25.4	47.0
25.4	47.3
25.4	47.4
25.4	47.5
25.4	47.4
25.4	46.9
25.4	47.0
25.4	47.0
25.4	46.8
25.4	47.1
25.4	47.2
25.4	47.1
25.4	47.1
25.4	47.3
25.4	47.4
25.4	47.5
25.4	47.8
25.4	47.6
25.4	47.6
25.4	47.5
25.4	47.6
25.4	47.6
25.4	47.7
25.4	47.5
25.4	47.5
25.4	47.3
25.4	47.0
25.4	47.2
25.4	47.2
25.4	47.1
25.4	47.0
25.4	47.1
25.4	46.9
25.4	46.9
25.4	47.2
25.4	47.4
25.4	47.4
25.4	47.2
25.4	47.1
25.4	47.2
25.4	47.3
25.4	47.3
25.4	47.3
25.4	47.0
25.4	47.1
25.4	46.9
25.4	47.0
25.4	47.2
25.4	47.3
25.4	47.0
25.4	47.0
25.4	46.9
25.4	47.2
25.4	47.5
25.4	47.7
25.5	47.5
25.5	47.2
25.5	47.2
25.4	47.0
25.5	47.0
25.4	46.8
25.5	46.9
25.5	47.0
25.5	47.2
25.5	47.3
25.5	47.4
25.5	47.3
25.5	47.6
25.5	47.6
25.5	47.3
25.5	47.3
25.5	47.1
25.5	47.4
25.5	47.1
25.5	46.8
25.5	46.5
25.5	46.6
25.5	46.9
25.5	46.7
25.5	47.1
25.5	47.3
25.5	47.0
25.5	47.2
25.5	46.9
25.5	46.8
25.5	46.7
25.5	46.8
25.5	47.0
25.5	47.0
25.5	47.2
25.5	46.9
25.5	46.7
25.5	46.9
25.5	46.8
25.5	46.8
25.5	46.9
25.5	47.1
25.5	47.1
25.5	47.0
25.5	47.1
25.5	47.1
25.5	47.0
25.5	47.2
25.5	46.8
25.5	47.0
25.5	47.0
25.5	47.1
25.5	46.9
25.5	47.3
25.5	47.4
25.5	47.6
25.5	47.8
25.5	47.4
25.5	47.5
25.5	47.2
25.5	47.1
25.5	47.3
25.5	47.1
25.5	47.1
25.5	47.4
25.5	47.0
25.5	46.8
25.5	46.4
25.5	46.5
25.5	46.7
25.5	46.8
25.5	46.6
25.5	46.6
25.5	46.7
25.5	46.9
25.5	47.1
25.5	47.2
25.5	47.1
25.5	47.2
25.5	47.0
25.5	47.1
25.5	47.1
25.5	47.5
25.5	47.2
25.5	46.7
25.5	46.9
25.5	47.1
25.5	46.9
25.5	47.1
25.5	47.1
25.5	47.1
25.5	47.3
25.5	47.3
25.5	47.0
25.5	47.2
25.5	47.2
25.5	46.8
25.5	46.6
25.5	46.7
25.5	46.6
25.5	46.9
25.5	47.0
25.5	47.1
25.5	47.4
25.5	47.1
25.5	47.1
25.5	47.2
25.5	47.0
25.5	47.3
25.5	47.3
25.5	47.4
25.5	47.3
25.5	47.1
25.5	47.3
25.5	47.7
25.5	47.7
25.5	47.5
25.5	47.3
25.5	46.8
25.5	47.0
25.5	47.1
25.5	46.8
25.5	47.0
25.5	47.1
25.5	47.2
25.5	47.1
25.5	47.1
25.5	46.9
25.6	47.1
25.5	47.1
25.5	46.9
25.5	47.1
25.5	46.8
25.5	46.4
25.6	46.7
25.6	46.7
25.5	47.0
25.5	47.2
25.6	47.2
25.5	47.3
25.6	47.4
25.6	46.8
25.6	46.9
25.6	47.1
25.6	47.0
25.6	47.0
25.6	47.1
25.6	47.0
25.6	46.9
25.6	46.4
25.5	46.7
25.6	46.9
25.6	46.9
25.5	47.0
25.5	47.0
25.5	47.3
25.6	47.4
25.6	47.4
25.6	47.1
25.6	47.1
25.6	47.0
25.6	47.2
25.6	47.1
25.6	46.9
25.6	46.9
25.6	46.6
25.6	46.7
25.6	46.8
25.6	46.9
25.6	47.0
25.6	47.1
25.6	47.1
25.6	47.0
25.6	47.1
25.6	46.7
25.6	46.6
25.6	46.6
25.6	46.9
25.6	47.0
25.6	47.2
25.6	47.2
25.6	47.2
25.6	47.1
25.6	47.1
25.6	47.3
25.6	47.2
25.6	47.0
25.6	46.9
25.6	46.9
25.6	47.1
25.6	47.1
25.6	47.3
25.6	47.6
25.6	47.7
25.6	47.4
25.6	47.4
25.6	47.4
25.6	47.3
25.6	47.3
25.6	47.1
25.6	47.2
25.6	47.1
25.6	47.0
25.6	47.0
25.6	47.2
25.6	47.0
25.6	47.2
25.6	47.3
25.6	47.2
25.6	47.4
25.6	46.9
25.6	47.1
25.6	47.1
25.6	47.1
25.6	47.2
25.6	47.1
25.6	47.2
25.6	47.1
25.6	47.2
25.6	47.0
25.6	47.2
25.6	47.1
25.6	47.0
25.6	47.0
25.6	46.9
25.6	47.0
25.7	46.7
25.6	47.0
25.6	46.9
25.6	46.9
25.6	47.0
25.6	46.9
25.6	47.2
25.6	47.2
25.6	47.2
25.6	47.3
25.6	47.1
25.6	47.1
25.6	47.1
25.6	47.0
25.6	46.8
25.6	46.7
25.7	46.9
25.7	47.0
25.6	47.1
25.6	46.8
25.6	46.8
25.6	46.9
25.6	46.7
25.6	46.8
25.6	47.0
25.6	46.8
25.7	47.1
25.6	46.9
25.7	47.1
25.7	46.9
25.7	46.9
25.7	47.0
25.7	47.2
25.7	46.7
25.7	46.8
25.7	46.8
25.7	47.2
25.7	47.1
25.7	47.1
25.7	46.6
25.7	46.6
25.7	46.5
25.7	46.6
25.7	46.8
25.7	47.2
25.7	47.3
25.7	47.4
25.7	46.8
25.7	46.8
25.7	46.6
25.7	46.9
25.7	46.8
25.7	46.7
25.7	46.9
25.7	46.8
25.7	46.8
25.7	46.8
25.7	46.8
25.7	46.7
25.7	47.1
25.7	47.3
25.7	47.3
25.7	47.0
25.7	46.7
25.7	46.7
25.7	46.5
25.7	46.8
25.7	46.7
25.7	47.0
25.7	46.9
25.7	47.1
25.7	47.1
25.7	46.8
25.7	46.9
25.7	47.0
25.7	46.9
25.7	46.9
25.7	47.1
25.7	46.9
25.7	47.0
25.7	46.9
25.7	47.2
25.7	47.3
25.7	46.9
25.7	46.9
25.7	47.1
25.7	47.3
25.7	47.1
25.7	47.3
25.7	47.3
25.7	47.3
25.7	47.0
25.7	46.9
25.7	47.2
25.7	47.1
25.7	47.1
25.7	46.9
25.7	46.7
25.7	46.8
25.7	46.8
25.7	47.0
25.7	47.0
25.7	46.7
25.7	47.1
25.7	47.0
25.7	47.0
25.7	47.0
25.7	47.2
25.7	46.8
25.7	47.0
25.7	46.7
25.7	46.9
25.7	46.8
25.7	46.9
25.7	47.1
25.7	47.2
25.7	46.9
25.7	46.5
25.7	46.4
25.7	46.7
25.7	47.1
25.7	47.1
25.7	47.1
25.7	47.3
25.7	47.2
25.7	47.1
25.7	47.0
25.7	46.7
25.7	46.9
25.7	46.9
25.7	46.9
25.7	46.8
25.7	46.6
25.7	46.6
25.7	46.5
25.7	46.3
25.7	46.6
25.7	46.6
25.7	47.0
25.7	47.0
25.7	46.9
25.7	46.9
25.7	46.6
25.7	47.0
25.7	47.0
25.7	46.7
25.7	47.1
25.7	47.1
25.7	47.0
25.7	46.8
25.7	47.0
25.7	46.9
25.7	46.8
25.7	46.9
25.7	47.2
25.7	47.3
25.7	47.3
25.7	47.4
25.7	47.3
25.7	47.2
25.7	47.3
25.7	47.0
25.7	47.2
25.7	47.1
25.7	46.8
25.7	46.7
25.8	47.0
25.8	47.1
25.8	47.0
25.8	47.2
25.8	46.9
25.8	47.0
25.8	47.2
25.8	46.9
25.8	47.0
25.8	47.0
25.8	46.7
25.8	46.7
25.8	46.8
25.8	46.8
25.8	47.2
25.8	47.2
25.8	47.0
25.8	47.3
25.8	47.3
25.8	47.1
25.8	47.2
25.8	46.8
25.8	46.7
25.8	46.7
25.8	46.7
25.8	46.8
25.8	47.0
25.8	46.9
25.8	46.9
25.8	47.0
25.8	47.4
25.8	47.1
25.8	47.1
25.8	47.1
25.8	47.4
25.8	47.0
25.8	47.0
25.8	47.0
25.8	46.8
25.8	46.5
25.8	46.7
25.8	46.7
25.8	46.2
25.8	46.3
25.8	46.6
25.8	46.7
25.8	46.8
25.8	46.8
25.8	46.9
25.8	47.1
25.8	47.0
25.8	46.7
25.8	46.5
25.8	46.5
25.8	46.8
25.8	46.6
25.8	46.6
25.8	46.9
25.8	46.5
25.8	46.6
25.8	46.7
25.8	46.2
25.8	46.4
25.8	46.6
25.8	46.8
25.8	47.0
25.8	47.0
25.8	46.8
25.8	46.8
25.8	46.7
25.8	46.9
25.8	46.8
25.8	46.6
25.8	46.7
25.8	46.7
25.8	46.9
25.8	46.9
25.8	46.9
25.8	47.0
25.8	47.2
25.8	47.0
25.8	47.1
25.8	46.7
25.8	46.4
25.8	46.8
25.8	46.8
25.8	46.7
25.8	46.6
25.8	46.7
25.8	46.9
25.8	46.9
25.8	47.0
25.8	46.9
25.8	46.7
25.8	46.7
25.8	46.6
25.8	46.6
25.8	46.5
25.8	46.1
25.8	46.6
25.8	46.6
25.8	46.6
25.8	46.6
25.8	46.6
25.8	46.7
25.8	46.7
25.8	46.9
25.8	46.9
25.8	47.0
25.8	47.0
25.8	46.8
25.8	46.3
25.8	46.4
25.8	46.3
25.8	46.3
25.8	46.4
25.8	46.7
25.8	46.4
25.8	46.7
25.8	46.7
25.8	46.9
25.8	46.9
25.8	47.0
25.9	47.0
25.9	46.9
25.9	46.7
25.9	46.7
25.8	46.9
25.9	46.6
25.8	46.3
25.9	46.5
25.8	46.7
25.9	46.7
25.8	46.8
25.9	47.1
25.9	46.9
25.9	46.7
25.9	46.7
25.9	46.8
25.9	46.4
25.9	46.0
25.8	46.6
25.9	46.5
25.9	46.5
25.9	46.7
25.9	46.8
25.9	46.7
25.9	46.8
25.9	46.9
25.9	46.8
25.9	46.6
25.9	46.9
25.9	47.0
25.9	46.8
25.9	46.9
25.9	46.8
25.9	46.7
25.9	46.8
25.9	46.8
25.9	47.0
25.9	46.9
25.9	47.0
25.9	47.1
25.9	47.1
25.9	46.9
25.9	46.6
25.9	46.8
25.9	46.8
25.9	46.6
25.9	46.7
25.9	46.7
25.9	47.0
25.9	46.9
25.9	47.1
25.9	46.9
25.9	46.1
25.9	46.5
25.9	46.4
25.9	46.6
25.9	46.8
25.9	46.8
25.9	46.8
25.9	47.0
25.9	46.7
25.9	46.8
25.9	46.6
25.9	46.6
25.9	46.3
25.9	46.6
25.9	46.7
25.9	46.6
25.9	46.7
25.9	46.7
25.9	46.8
25.9	46.6
25.9	46.5
25.9	46.4
25.9	46.3
25.9	46.6
25.9	46.9
25.9	46.9
25.9	46.8
25.9	46.8
25.9	46.7
25.9	46.8
25.9	46.6
25.9	46.5
26.0	46.6
26.0	46.6
25.9	46.5
25.9	46.6
26.0	46.6
26.0	46.6
25.9	46.6
25.9	46.5
25.9	46.3
26.0	46.3
25.9	46.3
25.9	46.6
25.9	46.7
26.0	46.7
25.9	46.7
25.9	46.5
25.9	46.5
25.9	46.7
25.9	46.9
25.9	46.6
25.9	46.6
25.9	46.7
25.9	46.5
25.9	46.5
26.0	46.5
26.0	46.9
26.0	46.8
26.0	46.4
25.9	46.4
25.9	46.5
26.0	46.7
26.0	46.8
26.0	47.1
26.0	47.1
26.0	46.5
26.0	46.2
26.0	46.1
26.0	46.2
26.0	46.5
26.0	46.7
26.0	46.5
26.0	46.5
26.0	46.8
26.0	46.7
26.0	47.1
26.0	47.0
26.0	47.1
26.0	47.1
26.0	47.0
26.0	46.8
26.0	47.0
26.0	46.7
26.0	46.5
26.0	46.6
26.0	46.7
26.0	46.5
26.0	46.7
26.0	46.6
26.0	46.8
26.0	46.6
26.0	46.1
26.0	46.1
26.0	46.1
26.0	46.2
26.0	46.6
26.0	46.5
26.0	46.7
26.0	46.6
26.0	46.7
26.0	46.7
26.0	46.9
26.0	46.8
26.0	46.8
26.0	46.7
26.0	46.7
26.0	46.5
26.0	46.6
26.0	46.6
26.0	46.8
26.0	46.9
26.0	46.9
26.0	46.8
26.0	46.6
26.0	46.6
26.0	46.5
26.0	46.6
26.0	46.5
26.0	46.5
26.0	46.3
26.0	46.3
26.0	46.2
26.0	45.7
26.0	45.9
26.0	46.0
26.0	46.1
26.0	46.2
26.0	46.2
26.0	46.6
26.0	46.5
26.0	46.8
26.0	46.8
26.0	47.1
26.0	47.0
26.0	46.9
26.0	46.9
26.0	46.8
26.0	46.8
26.0	46.8
26.0	46.5
26.0	46.4
26.0	46.7
26.0	46.4
26.0	46.4
26.0	46.4
26.0	46.8
26.0	46.5
26.0	46.4
26.0	46.3
26.0	46.3
26.0	46.2
26.0	46.5
26.0	46.6
26.0	46.7
26.0	46.8
26.0	46.8
26.0	46.8
26.0	46.9
26.0	46.9
26.0	46.9
26.0	46.4
26.0	46.4
26.0	46.3
26.0	46.4
26.0	46.7
26.0	46.8
26.1	46.5
26.0	46.5
26.0	46.5
26.1	46.4
26.0	46.5
26.0	46.6
26.1	46.4
26.1	46.5
26.1	46.5
26.1	46.6
26.0	46.7
26.0	46.8
26.1	46.8
26.1	46.8
26.1	46.8
26.1	46.5
26.0	46.5
26.1	46.4
26.1	46.5
26.1	46.5
26.1	46.4
26.1	46.4
26.1	46.6
26.1	46.2
26.1	46.0
26.1	46.3
26.1	46.1
26.1	45.9
26.1	46.0
26.1	45.8
26.1	46.3
26.1	46.1
26.1	46.2
26.0	46.2
26.0	46.4
26.1	46.5
26.1	46.3
26.1	46.5
26.1	46.6
26.1	46.6
26.1	46.4
26.1	46.4
26.1	46.5
26.1	46.4
26.1	46.5
26.1	46.5
26.1	46.5
26.1	46.5
26.1	46.7
26.1	46.9
26.1	46.8
26.1	46.6
26.1	46.6
26.1	46.1
26.1	46.4
26.1	46.5
26.1	46.5
26.1	46.7
26.1	46.7
26.1	46.6
26.1	46.6
26.1	46.5
26.1	46.4
26.1	46.4
26.1	46.2
26.1	46.3
26.1	46.3
26.1	46.6
26.1	46.5
26.1	46.6
26.1	46.9
26.1	47.0
26.1	47.0
26.1	46.7
26.1	46.7
26.1	47.0
26.1	47.2
26.1	46.7
26.1	46.8
26.1	46.8
26.1	46.8
26.1	46.6
26.1	46.5
26.1	46.5
26.1	46.4
26.2	46.3
26.2	46.2
26.1	46.2
26.2	46.2
26.2	46.4
26.2	46.3
26.1	46.0
26.2	45.9
26.1	46.0
26.2	46.0
26.1	46.0
26.1	45.5
26.1	45.3
26.1	45.5
26.1	45.7
26.1	45.8
26.1	46.2
26.1	46.6
26.1	46.6
26.1	46.5
26.1	46.5
26.1	46.6
26.1	46.6
26.1	46.5
26.1	46.6
26.1	46.6
26.2	46.6
26.2	46.7
26.1	46.9
26.1	46.7
26.1	46.8
26.2	46.3
26.1	46.3
26.1	46.5
26.2	46.2
26.2	46.4
26.2	46.2
26.1	46.1
26.2	46.5
26.2	46.4
26.2	46.4
26.2	46.3
26.2	46.5
26.2	46.3
26.2	46.7
26.2	46.4
26.2	45.8
26.2	45.8
26.2	46.2
26.2	46.0
26.2	46.1
26.2	46.2
26.2	46.2
26.2	46.5
26.2	46.4
26.2	46.3
26.2	46.4
26.2	46.4
26.2	46.4
26.2	46.3
26.2	46.3
26.2	46.5
26.2	46.5
26.2	46.1
26.2	46.2
26.2	46.3
26.2	46.4
26.2	46.5
26.2	46.6
26.2	46.4
26.2	46.5
26.2	46.5
26.2	46.5
26.2	46.5
26.2	46.7
26.2	46.6
26.2	46.2
26.2	46.4
26.2	46.2
26.2	46.4
26.2	46.5
26.2	46.8
26.2	46.6
26.2	46.7
26.2	46.8
26.2	46.5
26.2	46.5
26.2	46.5
26.2	46.3
26.2	45.9
26.2	45.9
26.2	46.2
26.2	46.3
26.2	46.3
26.2	46.5
26.2	46.3
26.2	46.3
26.2	46.4
26.2	46.4
26.2	46.5
26.2	46.4
26.2	46.4
26.2	46.1
26.2	46.1
26.2	46.4
26.2	46.5
26.2	46.5
26.2	46.5
26.2	46.2
26.2	46.5
26.2	46.5
26.2	46.5
26.2	46.7
26.2	46.7
26.2	47.0
26.2	46.7
26.2	46.6
26.2	46.5
26.2	46.4
26.2	46.3
26.2	46.1
26.2	46.2
26.2	46.3
26.2	46.3
26.2	46.4
26.2	46.4
26.3	46.4
26.3	46.3
26.3	46.3
26.3	46.1
26.3	46.2
26.3	46.0
26.3	46.1
26.3	46.5
26.3	46.7
26.3	46.6
26.3	46.5
26.3	46.3
26.3	46.4
26.3	46.1
26.3	46.0
26.3	45.7
26.3	45.6
26.3	45.6
26.3	45.6
26.3	45.6
26.3	45.7
26.3	45.7
26.3	45.7
26.3	45.7
26.3	45.9
26.3	45.8
26.3	45.8
26.3	45.8
26.3	46.0
26.3	46.2
26.3	46.0
26.3	45.5
26.3	45.3
26.3	44.9
26.3	44.8
26.3	45.2
26.3	45.4
26.3	45.6
26.3	45.5
26.3	45.8
26.3	46.0
26.3	46.2
26.3	46.2
26.3	46.4
26.3	46.5
26.3	46.6
26.3	46.4
26.3	46.3
26.3	46.3
26.3	46.3
26.3	46.4
26.3	46.4
26.3	46.6
26.3	48.5
26.3	51.6
26.3	54.0
26.3	55.3
26.3	56.2
26.3	59.0
26.3	60.9
26.4	63.3
26.4	63.6
26.4	64.4
26.5	67.2
26.6	72.4
26.6	77.0
26.7	80.5
26.7	79.5
26.7	71.7
26.8	66.9
26.8	64.3
26.9	62.8
26.9	61.8
27.0	61.1
27.1	60.6
27.1	60.2
27.2	59.8
27.3	59.5
27.3	59.3
27.4	59.0
27.5	58.8
27.6	58.5
27.6	58.3
27.7	58.1
27.8	57.9
27.8	57.7
27.9	57.5
27.9	57.3
28.0	57.1
28.0	57.0
28.1	56.8
28.1	56.7
28.2	56.6
28.2	56.5
28.3	56.3
28.3	56.2
28.4	56.0
28.4	55.9
28.4	55.8
28.5	55.6
28.5	55.5
28.5	55.4
28.6	55.3
28.6	55.2
28.6	55.1
28.7	55.0
28.7	54.9
28.7	54.8
28.8	54.8
28.8	54.7
28.8	54.6
28.8	54.5
28.8	54.5
28.8	54.4
28.9	54.3
28.9	54.3
28.9	54.2
28.9	54.1
28.9	54.1
29.0	54.0
29.0	54.0
29.0	53.9
29.0	53.9
29.0	53.9
29.0	53.8
29.0	53.8
29.0	53.7
29.0	53.7
29.1	53.7
29.1	53.6
29.1	53.6
29.1	53.6
29.1	53.6
29.1	53.5
29.1	53.5
29.1	53.5
29.1	53.5
29.1	53.4
29.2	53.4
29.2	53.4
29.2	53.4
29.2	53.3
29.2	53.4
29.2	53.4
29.2	53.4
29.2	53.4
29.2	53.4
29.2	53.4
29.2	53.4
29.2	53.4
29.2	53.3
29.2	53.3
29.2	53.3
29.2	53.3
29.2	53.3
29.2	53.2
29.2	53.2
29.2	53.2
29.2	53.2
29.2	53.2
29.2	53.2
29.2	53.2
29.2	53.2
29.2	53.2
29.2	53.2
29.2	53.2
29.2	53.3
29.2	53.3
29.2	53.3
29.2	53.3
29.2	53.3
29.2	53.3
29.2	53.3
29.3	53.4
29.2	53.4
29.3	53.4
29.2	53.4
29.3	53.3
29.2	53.3
29.3	53.3
29.3	53.3
29.3	53.3
29.3	53.3
29.2	53.4
29.3	53.5
29.3	53.6
29.3	53.6
29.3	53.7
29.3	53.8
29.3	53.8
29.3	53.6
29.3	53.6
29.3	53.6
29.3	53.6
29.3	53.6
29.3	53.6
