XLabel,Wavenumber
YLabel,%Transmittance
FileType,%Transmittance
DisplayDirection,20300
PeakDirection,20311
721.265397,119.716511
723.193914,118.118114
725.122431,115.067435
727.050948,112.460895
728.979465,110.855493
730.907982,109.987001
732.836499,110.170820
734.765016,111.374308
736.693533,112.382689
738.622051,113.213553
740.550568,115.055815
742.479085,116.835683
744.407602,116.483293
746.336119,114.745149
748.264636,113.338976
750.193153,112.312102
752.121670,111.440778
754.050187,111.193605
755.978704,111.554574
757.907222,111.902087
759.835739,112.116412
761.764256,112.334324
763.692773,112.131706
765.621290,111.482109
767.549807,111.403521
769.478324,112.713879
771.406841,115.064195
773.335358,116.933138
775.263875,116.664280
777.192393,114.686872
779.120910,113.292008
781.049427,113.346069
782.977944,113.125387
784.906461,111.161624
786.834978,108.985461
788.763495,108.616293
790.692012,108.941775
792.620529,108.167505
794.549047,107.341814
796.477564,107.576845
798.406081,107.868090
800.334598,107.772268
802.263115,108.062887
804.191632,108.974392
806.120149,110.098229
808.048666,110.693933
809.977183,110.295876
811.905700,109.487187
813.834218,108.932549
815.762735,108.549323
817.691252,108.426989
819.619769,109.022932
821.548286,109.931495
823.476803,109.750512
825.405320,108.013218
827.333837,106.255738
829.262354,106.011175
831.190871,106.819932
833.119389,107.374868
835.047906,107.749530
836.976423,108.620178
838.904940,109.148332
840.833457,108.261571
842.761974,106.965536
844.690491,106.603594
846.619008,106.919934
848.547525,106.937002
850.476043,106.111803
852.404560,105.026604
854.333077,104.881948
856.261594,105.769909
858.190111,106.469899
860.118628,106.226362
862.047145,105.630985
863.975662,105.327936
865.904179,105.139602
867.832696,105.051881
869.761214,105.822046
871.689731,107.395457
873.618248,108.063510
875.546765,106.999848
877.475282,105.561021
879.403799,104.823513
881.332316,104.286362
883.260833,103.391607
885.189350,102.506523
887.117867,102.081027
889.046385,101.983378
890.974902,101.971842
892.903419,102.091492
894.831936,102.504177
896.760453,103.479460
898.688970,105.131627
900.617487,106.507867
902.546004,106.356265
904.474521,105.246310
906.403039,104.729144
908.331556,105.003704
910.260073,105.189043
912.188590,104.769144
914.117107,104.183258
916.045624,104.090918
917.974141,104.271219
919.902658,104.327562
921.831175,104.569250
923.759692,105.092764
925.688210,105.390876
927.616727,105.220901
929.545244,104.869309
931.473761,104.616791
933.402278,104.547206
935.330795,104.672228
937.259312,104.905076
939.187829,105.250951
941.116346,105.656458
943.044863,105.405522
944.973381,104.048265
946.901898,102.601465
948.830415,102.088841
950.758932,102.210860
952.687449,102.472351
954.615966,102.734342
956.544483,102.659040
958.473000,102.311133
960.401517,102.417808
962.330034,102.992474
964.258552,103.084792
966.187069,102.455243
968.115586,101.938618
970.044103,101.988972
971.972620,102.189039
973.901137,102.153119
975.829654,101.969324
977.758171,101.833747
979.686688,102.208146
981.615206,103.327195
983.543723,104.118971
985.472240,103.685926
987.400757,102.844739
989.329274,102.480424
991.257791,102.568366
993.186308,102.981263
