XLabel,Wavenumber
YLabel,%Transmittance
FileType,%Transmittance
DisplayDirection,20300
PeakDirection,20311
399.203040,183.893471
401.131557,183.893471
403.060075,183.893471
404.988592,183.893471
406.917109,183.893471
408.845626,183.893471
410.774143,183.893471
412.702660,183.893471
414.631177,183.893471
416.559694,183.893471
418.488211,183.893471
420.416728,183.893471
422.345246,183.893471
424.273763,183.893471
426.202280,183.893471
428.130797,79.591751
430.059314,78.599617
431.987831,78.599617
433.916348,78.599617
435.844865,78.599617
437.773382,78.599617
439.701900,78.599617
441.630417,78.599617
443.558934,78.599617
445.487451,78.599617
447.415968,78.599617
449.344485,78.599617
451.273002,78.599617
453.201519,78.599617
455.130036,64.448006
457.058553,66.648267
458.987071,82.727856
460.915588,82.727856
462.844105,82.727856
464.772622,82.727856
466.701139,82.727856
468.629656,82.727856
470.558173,82.727856
472.486690,82.727856
474.415207,82.727856
476.343724,82.727856
478.272242,82.727856
480.200759,82.727856
482.129276,82.727856
484.057793,82.727856
485.986310,82.727856
487.914827,82.727856
489.843344,82.727856
491.771861,82.727856
493.700378,120.957601
495.628896,116.176001
497.557413,110.005101
499.485930,110.005101
501.414447,110.005101
503.342964,110.005101
505.271481,110.005101
507.199998,110.005101
509.128515,110.005101
511.057032,110.005101
512.985549,125.960580
514.914067,100.889356
516.842584,91.008337
518.771101,85.317987
520.699618,79.767944
522.628135,73.801068
524.556652,69.337294
526.485169,67.607684
528.413686,66.915693
530.342203,66.022810
532.270720,65.509130
534.199238,65.511458
536.127755,65.208370
538.056272,63.992264
539.984789,61.675691
541.913306,58.890041
543.841823,57.872071
545.770340,59.966352
547.698857,62.450061
549.627374,61.327885
551.555892,57.044865
553.484409,52.704143
555.412926,49.311357
557.341443,46.414506
559.269960,44.121636
561.198477,43.170385
563.126994,43.997965
565.055511,46.391598
566.984028,49.878402
568.912545,53.853220
570.841063,57.581284
572.769580,60.706286
574.698097,63.406406
576.626614,65.959620
578.555131,68.358059
580.483648,70.231794
582.412165,71.235240
584.340682,71.582102
586.269199,71.781010
588.197716,72.013355
590.126234,72.000641
592.054751,71.513071
593.983268,70.863689
595.911785,70.504225
597.840302,70.430758
599.768819,70.356864
601.697336,70.098958
603.625853,69.720276
605.554370,69.461000
607.482888,69.472341
609.411405,69.622682
611.339922,69.694501
613.268439,69.549816
615.196956,69.160716
617.125473,68.831423
619.053990,68.971763
620.982507,69.580965
622.911024,70.432779
624.839541,71.377847
626.768059,72.404458
628.696576,73.595557
630.625093,74.890771
632.553610,76.023071
634.482127,76.792912
636.410644,77.219561
638.339161,77.445807
640.267678,77.751334
642.196195,78.430427
644.124712,79.485826
646.053230,80.631936
647.981747,81.639231
649.910264,82.522644
651.838781,83.341541
653.767298,84.006772
655.695815,84.423954
657.624332,84.676370
659.552849,84.873664
661.481366,84.954201
663.409883,84.844758
665.338401,84.589094
667.266918,84.070544
669.195435,82.984031
671.123952,81.514718
673.052469,80.093426
674.980986,79.224091
676.909503,79.307142
678.838020,79.774147
680.766537,79.444104
682.695055,77.779279
684.623572,75.391376
686.552089,73.649743
688.480606,73.499746
690.409123,74.445707
692.337640,75.260857
694.266157,75.343152
696.194674,74.709849
698.123191,73.349113
700.051708,71.051754
701.980226,67.421462
703.908743,61.916321
705.837260,54.472456
707.765777,46.488415
709.694294,40.747671
711.622811,39.751792
713.551328,44.061760
715.479845,52.202546
717.408362,61.870395
719.336879,70.989379
