XLabel,Wavenumber
YLabel,%Transmittance
FileType,%Transmittance
DisplayDirection,20300
PeakDirection,20311
399.203040,99.196735
401.131557,108.284240
403.060075,112.904330
404.988592,122.221114
406.917109,127.560886
408.845626,119.042924
410.774143,105.031256
412.702660,95.362965
414.631177,95.062204
416.559694,107.737457
418.488211,133.124413
420.416728,148.154968
422.345246,139.032261
424.273763,122.360682
426.202280,109.595292
428.130797,101.915191
430.059314,93.987065
431.987831,87.825774
433.916348,89.239362
435.844865,94.541379
437.773382,95.528872
439.701900,91.459676
441.630417,88.955036
443.558934,93.741729
445.487451,104.003771
447.415968,110.941672
449.344485,111.246795
451.273002,108.126421
453.201519,103.957021
455.130036,100.171289
457.058553,97.069805
458.987071,93.059208
460.915588,87.890201
462.844105,86.776055
464.772622,93.182999
466.701139,100.391386
468.629656,101.669414
470.558173,101.547746
472.486690,105.021591
474.415207,111.774374
476.343724,121.882889
478.272242,130.795965
480.200759,129.680922
482.129276,119.144513
484.057793,107.932896
485.986310,99.748692
487.914827,94.687481
489.843344,95.494805
491.771861,102.407738
493.700378,106.426340
495.628896,100.291459
497.557413,91.679767
499.485930,87.670862
501.414447,89.446863
503.342964,95.395137
505.271481,101.512245
507.199998,103.604951
509.128515,99.656274
511.057032,94.546527
512.985549,95.551915
514.914067,103.028379
516.842584,110.377562
518.771101,113.191103
520.699618,110.546825
522.628135,102.249316
524.556652,93.064230
526.485169,90.402341
528.413686,95.058072
530.342203,100.518150
532.270720,101.500439
534.199238,99.148537
536.127755,97.550139
538.056272,96.814929
539.984789,95.986333
541.913306,97.012441
543.841823,99.866202
545.770340,101.262623
547.698857,100.095449
549.627374,98.469249
551.555892,98.107792
553.484409,99.005864
555.412926,100.041066
557.341443,100.666418
559.269960,100.155401
561.198477,97.346302
563.126994,94.393695
565.055511,94.451800
566.984028,95.822727
568.912545,95.620931
570.841063,96.320475
572.769580,100.596166
574.698097,104.844719
576.626614,104.203777
578.555131,100.259085
580.483648,97.780606
582.412165,98.845716
584.340682,101.344366
586.269199,102.099851
588.197716,102.035704
590.126234,103.270482
592.054751,103.556390
593.983268,100.726811
595.911785,97.384214
597.840302,96.287858
599.768819,97.527051
601.697336,99.611768
603.625853,101.051006
605.554370,101.500149
607.482888,101.229846
609.411405,100.264466
611.339922,99.379406
613.268439,100.151485
615.196956,102.650140
617.125473,104.650711
619.053990,104.169648
620.982507,102.028279
622.911024,100.227261
624.839541,99.481581
626.768059,99.029132
628.696576,98.166868
630.625093,97.482451
632.553610,97.950364
634.482127,99.553445
636.410644,101.490029
638.339161,103.409640
640.267678,105.552449
642.196195,106.971524
644.124712,105.914943
646.053230,103.582033
647.981747,102.793979
649.910264,103.464985
651.838781,103.747949
653.767298,103.235912
655.695815,102.786496
657.624332,102.730051
659.552849,101.988757
661.481366,99.834166
663.409883,97.651163
665.338401,97.356746
667.266918,99.956590
669.195435,103.398170
671.123952,103.651643
673.052469,101.777528
674.980986,100.088763
676.909503,99.890101
678.838020,100.683706
680.766537,101.210423
682.695055,101.264688
684.623572,101.149101
686.552089,100.945887
688.480606,100.483192
690.409123,100.081844
692.337640,100.615292
694.266157,101.488896
696.194674,101.187676
698.123191,100.170437
700.051708,99.533066
701.980226,99.202571
703.908743,99.350967
705.837260,100.266080
707.765777,100.995887
709.694294,100.731353
711.622811,100.087792
713.551328,100.006821
715.479845,101.006934
717.408362,102.942676
719.336879,104.244454
